Core_Formula,Shell_Formula,Consensus_Quality,XGB_Quality,ET_Quality,KNN_Quality,MLP_Quality,Verification_Agreement_%,Core_Eg_nano_3nm_eV,Shell_Eg_bulk_eV,Total_Confinement_eV,Dielectric_Contrast_Ratio,Defect_Gradient_eV,Confinement_Asymmetry
Ba(SmTe2)2,Ba3B6H2O13,0.6465543518812176,0.68619066,0.5162528906742306,0.6964369437449993,0.6901850836774003,88.30021415157027,1.051116997726819,5.0891,4.038,15.483711135885049,-1.087300466413689,-0.1357602773650321
Ba(SmTe2)2,AcCl3,0.6463125578708403,0.6859971,0.5169763586330905,0.6960620430878692,0.6887853082221996,88.38664055347603,1.051116997726819,5.0865,4.0354,15.469499303872531,-1.1455004086011886,-0.1815433414283589
Ba2InSbSe5,Ba2CaP4(H3O8)2,0.6463118075754741,0.68898356,0.5229625779315171,0.6847654503169195,0.6873691656335728,88.99983577365127,1.0234169977268193,5.4657,4.4423,17.581490207109955,-1.1312492278217063,-0.0511671881682912
Ba3(TaS4)2,Ba3Tm(BO2)9,0.6462013003936015,0.68222725,0.5234473280138721,0.6893947799085876,0.6934049123962744,88.9488863514915,1.000616997726819,5.2676,4.267,16.467591779378182,-1.29569626169025,-0.1881415514412936
Al4InAgSe8,Ba2CaP4(H3O8)2,0.646122866256747,0.6790004,0.5301642662449363,0.6959139440685742,0.6837444233150112,89.51570856071079,1.4118169977268191,5.4657,4.0539000000000005,17.581490207109955,-1.568305538644292,-0.0469424504797849
Ba2InCuO4,Ba2P2O7,0.646116899185805,0.7118388,0.4805514084503359,0.7212904835102925,0.6628868985480885,84.9388064782711,1.3662169977268188,5.1483,3.7821,15.807777426493834,-0.9978610981926406,-0.3325401232119721
Ba2YCoO5,Ba2P2O7,0.645961293612618,0.6804178,0.5187482320421944,0.7093356164589414,0.6813044831650987,88.3834813964085,1.0272169977268188,5.1483,4.1211,15.807777426493834,-0.414448503470417,-0.1269806605032637
Ba2Mn(AsO4)2,Al2Pb3F12,0.6458664023987183,0.6899919,0.5038887933467197,0.6983241124361179,0.6936611128530168,87.2583943242443,1.498186441755564,5.2252,3.727,15.86965555303055,-0.7881305865279287,0.1371075932385296
Ba2MnSe3,Ba3Tb(BO2)9,0.6458527377264174,0.6995713,0.5173847523651803,0.6618023754196809,0.6964806223801829,88.43097282812444,1.322916997726819,5.1728,3.8499,15.94269133886722,-1.358493404361122,0.019558949583106
Ba3NbAs3O,Ba2B11H7O22,0.6455389169967889,0.68982846,0.513130544051867,0.6881223824527322,0.6909592552344375,88.15881106985795,1.323916997726819,5.6652,4.3413,18.725422882466763,-1.0568146834126977,-0.0050445719024255
Ba(DyTe2)2,Ba3B6H2O13,0.6454440192283507,0.68404406,0.512993179346967,0.6943289341392209,0.6945725774090872,88.06028699157932,1.041616997726819,5.0891,4.0475,15.483711135885049,-1.1036027745089303,-0.2291043854231006
Ba(TbTe2)2,Ba3B6O11F2,0.6454325817152592,0.6861821,0.5219747567011228,0.6856256588874092,0.6882501608385831,88.94998493210747,1.0413169977268188,5.252710526336427,4.2114,16.384847293223228,-1.420404097402599,-0.1711069952984756
Ba2SmMoO6,Ba3B6O11F2,0.6453802244141659,0.6842118,0.5132818414565768,0.7040220423555287,0.68390618911513,88.04663693621426,1.1639169977268191,5.252710526336427,4.0888,16.384847293223228,-0.1893750300454537,-0.0803658775190764
Ba2GdMoO6,Ba3B6O11F2,0.6452312247232552,0.6766358,0.5185342339718485,0.7073595436373735,0.6865161343778383,88.39052885080699,1.1637169977268191,5.252710526336427,4.089,16.384847293223228,-0.1667712325454546,-0.0606505258009292
Ba3(TaS4)2,Ba2YC2(O2F)3,0.6452242831066984,0.6787344,0.5238141608836004,0.6937808015981968,0.689787719506706,89.00844021092614,1.000616997726819,5.263999999999999,4.2634,16.447548766982095,-1.3523406241556877,-0.072758830979969
Ba3TaAs3O,Ba2B11H7O22,0.6451105104532344,0.68425834,0.5204483896060308,0.6892933989002442,0.6882465682272094,88.80686102943174,1.3373169977268191,5.6652,4.3279,18.725422882466763,-1.0322315168710312,-0.0345433119988909
AgHg2AsO4,Ba(AlCl4)2,0.6450502169190365,0.67495716,0.5239202922516197,0.6957427907948744,0.6934328902672855,88.94568602232515,0.9995169977268192,5.3891,4.3896,17.148148571559226,-1.2411205412973452,-0.0676599234554401
Ba(DyTe2)2,Ba3B6O11F2,0.6450433570244418,0.68533367,0.5235855309250737,0.6856360836728671,0.6857648965204552,89.12614556497547,1.041616997726819,5.252710526336427,4.2111,16.384847293223228,-1.428506140616884,-0.1810690793379402
Ba(GdTe2)2,Ba3B6H2O13,0.6447676844155432,0.68497294,0.5175602643642803,0.6964437905748844,0.6817416974689137,88.54840404603067,1.013858253812388,5.0891,4.0753,15.483711135885049,-1.07297370534226,-0.1262483743528084
Ba(YTe2)2,Ba3B6O11F2,0.6442913619694469,0.6847597,0.5188376997708516,0.6837340871457568,0.6908461939914456,88.7319326047292,1.061316997726819,5.252710526336427,4.1914,16.384847293223228,-1.4195893525216443,-0.1950183709500405
AcFeO3,Al2SiO5,0.6439383112045781,0.68204594,0.5109324789765036,0.7019580910819793,0.6854874622962933,87.93534583249726,1.263816997726819,5.4454,4.1816,17.46643533343425,-0.6053303979374993,0.2132198201645303
Ba2Mn(AsO4)2,Ba3Tb(BO2)9,0.6436730511942816,0.6946435,0.49785748751474146,0.6890280373428013,0.691389283371342,86.94800517991354,1.498186441755564,5.1728,3.6746,15.58662727050496,-0.673590221372963,-0.2471561530506721
Ba(YTe2)2,Ba3B6H2O13,0.6436266509669355,0.68325466,0.5098432537605557,0.690395895466316,0.6947376684122122,87.9164453134256,1.061316997726819,5.0891,4.0278,15.483711135885049,-1.0946859864136906,-0.243855206316103
Ba2SnSe5,Ba2B11H7O22,0.643437210480234,0.68434185,0.5127001349589644,0.6882725821455722,0.6904400975402067,88.22836262604015,1.3426169977268192,5.6652,4.3226,18.725422882466763,-1.0587621978853536,-0.0848100680146207
Ba2YCoO5,Ba3Tm(BO2)9,0.6432356846426283,0.6806462,0.5170466148960269,0.6899947341166218,0.6887446184411543,88.59715024999728,1.0272169977268188,5.2676,4.2404,16.467591779378182,-0.329767861621864,-0.1128195453259126
Ba(HoTe2)2,Ba3B6O11F2,0.6431819820314659,0.6796528,0.5234022004435314,0.6858533305655707,0.686411396466887,89.19286558032798,1.0404169977268192,5.252710526336427,4.2123,16.384847293223228,-1.4364935975216435,-0.1842461363150773
AsS(IF3)2,Ba(AlCl4)2,0.6429529780185068,0.6834925,0.5150468200742242,0.6809696957642533,0.6938748560479012,88.46168673714375,1.426816997726819,5.3891,3.9623,17.148148571559226,-0.5051545370681731,0.1587209449057365
Ba2Mn(AsO4)2,Ba2P2O7,0.6428342012540175,0.6898442,0.5005706042091286,0.6950826139558259,0.6861478026727008,87.20791913170194,1.498186441755564,5.1483,3.6501,15.45472652545052,-0.7655774218774312,-0.2121859675077395
Ba2Ni(PO4)2,Ba2YC2(O2F)3,0.6428235750946986,0.6798545,0.5180894204088315,0.6897707291476955,0.686990004241424,88.72139472463549,1.1930169977268188,5.263999999999999,4.071,16.447548766982095,-0.2771197025824174,0.0905919921395234
Ba(HoTe2)2,Ba3B6H2O13,0.6427167084876502,0.6799644,0.5147103383375994,0.6954771964636584,0.684780682488247,88.39540293064333,1.0404169977268192,5.0891,4.0487,15.483711135885049,-1.1115902314136898,-0.2323955837676291
Ba3In2O6,Al2Pb3F12,0.6425266932640571,0.6825887,0.5156802423365423,0.6775699322651353,0.6959330271959884,88.52448394822308,1.107916997726819,5.2252,4.1173,16.232185176768496,-0.7437661888279856,0.1648410366016564
Ba2MnMoO6,Ba(PO3)2,0.6424411160573191,0.68990415,0.5047576617132812,0.6630343750557588,0.710891889534281,87.3681226474021,1.520474388087488,5.4349,3.9144,16.422348067260046,-0.3513023656830842,-0.2721745350500715
Ba2Ni(PO4)2,Ba3Tb(BO2)9,0.6423731812418871,0.686757,0.5111682557978975,0.6885010375089994,0.6825797795753558,88.21154385351507,1.1930169977268188,5.1728,3.9798,15.94269133886722,-0.2131687814610647,-0.0759837177747625
Ba2MnMoO6,Ba3B6O11F2,0.6422877563832812,0.6823838,0.5076421211760411,0.6912890218563076,0.6914255010956925,87.81975925121348,1.520474388087488,5.252710526336427,3.7323,15.458153100013108,-0.5776955422523495,-0.1668408220132358
Ba3In2O6,Ba(PO3)2,0.6421507765945997,0.67835903,0.5179654202582872,0.6766025674967866,0.6995662645204944,88.67667588678644,1.107916997726819,5.4349,4.327,17.40684437120676,-0.4790616831277035,0.0971111624682228
Ba2SiTe4,Ba(PO3)2,0.6416660030575867,0.6701134,0.5251391397013253,0.7079019169048693,0.6713057355888354,89.11331834870914,1.3583169977268197,5.4349,4.0766,17.40684437120676,-1.6780743891666636,-0.1651866751704852
Ba2Tl2O5,Ba2CaP4(H3O8)2,0.6416621272922007,0.6824145,0.5210845098814127,0.6771815735392851,0.6855480993894949,89.14841696958355,1.0156169977268188,5.4657,4.4501,17.581490207109955,-0.5971026260682337,0.015303026898272
Ba2YCoO5,Ba3Tb(BO2)9,0.6416312538473213,0.6780318,0.5130924546975134,0.7034131774701206,0.6768218993864156,88.23060024755195,1.0272169977268188,5.1728,4.1456,15.94269133886722,-0.3224613029659489,-0.1584812813585488
Ba(TbTe2)2,Ba3B6H2O13,0.6415155611190877,0.6793245,0.5096644055366587,0.6938655321653789,0.6878139227144131,88.02449201121006,1.0413169977268188,5.0891,4.0478000000000005,15.483711135885049,-1.0955007312946456,-0.2187361035624289
AgAs3H2O9,AlH10SO9F,0.6412306735663198,0.67983013,0.5216629157635669,0.6833904199524077,0.6809815539224132,89.21526754723016,1.091616997726819,5.459199999999999,4.3676,17.544680452886684,-0.3104726809457054,-0.1102665079219708
Ba(LuTe2)2,Ba3Si2(B3O8)2,0.6410317198886445,0.66334295,0.5179554713179535,0.7063200746682146,0.6905440332542522,88.41295154506744,1.3820169977268193,5.4031,4.021100000000001,17.227122381477397,-1.4141125189550268,0.1335704160553082
Ba2Ge2Se5,B5H4NO8,0.6406094314257136,0.69747436,0.4924814402963454,0.6622622291360604,0.7046030117077313,86.51225888184733,1.5466208727092796,5.7298,4.1831,17.295910051697355,-0.7849234983275466,-0.2935382850039444
Ag2PHO4,BHS3O11,0.640543902527026,0.68558687,0.5104817822562479,0.6869529022714304,0.6778874052427459,88.28724343992336,1.5818709676048333,5.696299999999999,4.1144,16.220475914395905,-0.2106667826748516,-0.1171981333851836
Ba(SmTe2)2,Al2Pb3F12,0.6405148312946933,0.67359036,0.5227857713053182,0.6868728592580059,0.6834359792601514,89.27621350777166,1.051116997726819,5.2252,4.1741,16.232185176768496,-1.4505151616526597,-0.1359574519058
Ba3SrEr2(MoO6)2,Al2Pb3F12,0.6404791314213722,0.67179966,0.5112543664025978,0.695448678320899,0.6922296311581191,88.1091522623571,1.2443169977268191,5.2252,3.9809,16.232185176768496,-0.1584960501764705,-0.1844055364364842
Ba(GdTe2)2,Al2Pb3F12,0.6404190964281301,0.6756617,0.5222441627280371,0.6875676040063932,0.6793147144285341,89.26807864774146,1.013858253812388,5.2252,4.211399999999999,16.232185176768496,-1.4361884005812309,-0.1267511991261813
Ba3Ta2Se9,Ba2B11H7O22,0.6401891495201665,0.68527925,0.4997993752263995,0.6838867550938798,0.6930711006214367,87.30475979282544,1.5010593186159011,5.6652,4.1641,18.222657761687785,-0.9941499005905248,-0.2608246679954852
Ba2YCoO5,Ba2YC2(O2F)3,0.6398391877236314,0.67606354,0.5179959768601452,0.6793315175437943,0.6892583039067662,88.91960036277611,1.0272169977268188,5.263999999999999,4.236800000000001,16.447548766982095,-0.3864122240873016,0.003351586102719
Ba3SrEr2(MoO6)2,Ba3B6O11F2,0.6392752750040531,0.6659541,0.5142227070868937,0.6985493134888626,0.6896290097135729,88.35390672887284,1.2443169977268191,5.252710526336427,4.0084,16.384847293223228,-0.1201847210454536,-0.1372118551042809
Ba(TbTe2)2,Ba(PO3)2,0.6392031814520556,0.68267226,0.5064938404357302,0.678823451775496,0.6893986961045173,87.98834499576935,1.0413169977268188,5.4349,4.3936,17.40684437120676,-1.194010920833334,-0.2647487254187909
Ba(TmTe2)2,Ba3B6H2O13,0.6388681312413993,0.6779238,0.5091084782113293,0.6907269511394082,0.6808615045249918,88.1936043624305,1.039516997726819,5.0891,4.0496,15.483711135885049,-1.1269496406994026,-0.2602232319241406
Ba(TmTe2)2,Ba3B6O11F2,0.6388424277752233,0.67757565,0.5207804063491999,0.6805863533345192,0.676892908802073,89.31942244070873,1.039516997726819,5.252710526336427,4.2132,16.384847293223228,-1.4518530068073563,-0.2110035127693914
Ba(ErTe2)2,Ba3B6O11F2,0.6387179796294206,0.6742894,0.5236265435802774,0.6818304989430617,0.6772198050768232,89.54941718041408,1.0403169977268183,5.252710526336427,4.212400000000001,16.384847293223228,-1.4395209325216465,-0.2034944449719875
AgRh(SO4)2,Al2H16S3O20,0.6385458531047029,0.67625827,0.5168239404602188,0.6700420796153568,0.6932053246839665,88.87573914503336,1.4293169977268192,5.6055,4.1762,18.38077615890793,-0.2703972475135516,-0.0830419999042191
Ba4P2O,Ba2B11H7O22,0.63847592444894,0.6779147,0.5082309456901539,0.6879108789822452,0.6828294026138051,88.15591108082991,1.2965169977268192,5.6652,4.3687000000000005,18.725422882466763,-1.062756512354024,-0.1792066289742944
Ba2Na2U(S2O)2,Ba3Tb(BO2)9,0.6384388165497904,0.6769565,0.5027164156794062,0.6991687642029197,0.6799559680799611,87.56525438161313,1.5081917121269697,5.1728,3.6646,15.338070084071123,-0.7676994809979951,0.0746056868416744
Ba(DyTe2)2,Ba(PO3)2,0.6381195363953598,0.6806659,0.5038560551008372,0.6820846241681485,0.6875276907091086,87.81610287674096,1.041616997726819,5.4349,4.3933,17.40684437120676,-1.2021129640476187,-0.2743040539002572
Ba(HoTe2)2,Ba(PO3)2,0.6380687762017825,0.6776196,0.5091723126129317,0.6859594161924972,0.6820848152554663,88.28163455391227,1.0404169977268192,5.4349,4.3945,17.40684437120676,-1.2101004209523782,-0.2773239276368187
Ba2V3HO9,Ba2P2O7,0.6379686503015991,0.6662028,0.5219990864348134,0.6889371931237688,0.6825523439688308,89.28209684538334,0.9943169977268193,5.1483,4.154,15.807777426493834,-0.505882327942639,0.0315840154068367
Ba(ErTe2)2,Ba(PO3)2,0.6379612378292967,0.6808931,0.5025345813579993,0.6888829993469056,0.6811920273921253,87.70422186681765,1.0403169977268183,5.4349,4.3946000000000005,17.40684437120676,-1.213127755952381,-0.2957720839211759
Ba(GdSe2)2,Ba2P2O7,0.6379020038517598,0.68131953,0.49857963823420315,0.6883091469835212,0.6856671386199824,87.34415500075924,1.481060739031996,5.1483,3.6673,15.807777426493834,-0.9689115534009765,0.1543642461756605
Ba(ErTe2)2,Ba3B6H2O13,0.6377013582018659,0.67660475,0.5058459748405562,0.689663473672702,0.6824775848880367,87.97262198452383,1.0403169977268183,5.0891,4.0488,15.483711135885049,-1.1146175664136926,-0.2524204702627939
Ba3In2O6,Ba3B6O11F2,0.6376508190788752,0.679412,0.5108713341106634,0.6756359638242728,0.685057936199879,88.50215591111254,1.107916997726819,5.252710526336427,4.1448,16.384847293223228,-0.7054548596969688,0.2081644470179502
Ba(TbTe2)2,AcCl3,0.6375673692360597,0.6779727,0.5081786368859427,0.6878180069845639,0.6783434076446189,88.23008391530071,1.0413169977268188,5.0865,4.0452,15.469499303872531,-1.1537006734821451,-0.2644615840996737
AgRh(SO4)2,Ba2B11H7O22,0.6373274015215729,0.6781908,0.5128407225845429,0.6757907685306568,0.6829614326530549,88.70694227169437,1.4293169977268192,5.6652,4.2359,18.725422882466763,-1.1078606801488098,0.0099388559692154
Ba2MnSe3,Ba2B11H7O22,0.6372527616569202,0.6825604,0.5037302134459546,0.6788968540030019,0.6832235298966407,87.91085178152387,1.322916997726819,5.6652,4.3423,18.725422882466763,-0.7979316823773144,-0.2203210280266218
Ba2Mn(AsO4)2,Ba3B6O11F2,0.6371952122731925,0.6765337,0.5039746264226524,0.6932513418660782,0.6788224482580303,87.81966160689988,1.498186441755564,5.252710526336427,3.7545,16.01890811377638,-0.7498192573969118,0.1851378345984818
Ba4P2O,Ba2CaP4(H3O8)2,0.6371003349739768,0.6839919,0.5071908235785818,0.6696088020114888,0.6849185025877436,88.23725926196057,1.2965169977268192,5.4657,4.1692,17.581490207109955,-1.054046435680857,0.2149093351242444
Ba3(TaS4)2,Ba3Tb(BO2)9,0.6368394993397609,0.6750989,0.5158494132474865,0.6771281841559974,0.6808344779368793,88.99797109340388,1.000616997726819,5.1728,4.1722,15.94269133886722,-1.288389703034335,-0.235223623028618
Ba3UFe2O9,Ba2Nd2Si4O13,0.6364729531964569,0.65726906,0.5119402549619537,0.7039269653212602,0.6882916258880636,88.12860308895554,1.0506169977268185,5.046200000000001,3.9956,15.250101667344447,-0.6245637559047634,-0.1550705776353989
Ba(YTe2)2,Ba(PO3)2,0.636311911474133,0.678065,0.505361525722151,0.677152880232702,0.6860910314484395,88.08022711645135,1.061316997726819,5.4349,4.3736,17.40684437120676,-1.193196175952379,-0.2880921895006402
AlHg2SbCl4,B5H12NO12,0.6360380033670695,0.668792,0.5208280991581866,0.6774577746671856,0.6813111167527239,89.43945188951652,1.092616997726819,5.5022,4.409599999999999,17.789162841996657,-0.568949293142359,0.0689404934687953
Ba3(TaS4)2,Ba(PO3)2,0.6359850808676917,0.6696961,0.5218636048131104,0.6652509892484778,0.6903767768161303,89.47377082729469,1.000616997726819,5.4349,4.4343,17.40684437120676,-1.1382255624890183,0.0404347924136842
Ba(TmTe2)2,Ba(PO3)2,0.6357485580114202,0.67839533,0.5039505824654007,0.6800270688149503,0.6815856640750493,88.01220394526442,1.039516997726819,5.4349,4.3954,17.40684437120676,-1.225459830238091,-0.3029530873185603
Ba3Bi6PbSe13,Ba2CaP4(H3O8)2,0.6356025018979881,0.67283994,0.524801688116619,0.6754788311315317,0.6690617037249871,89.93326954660344,1.063916997726819,5.4657,4.4018,17.581490207109955,-1.434319715931106,-0.0961424871643418
Ba(TbTe2)2,Al2Pb3F12,0.6348703685988732,0.67174965,0.5204546216789757,0.6773009155808789,0.6709208050121855,89.57029579033271,1.0413169977268188,5.2252,4.1839,16.232185176768496,-1.4587154265336162,-0.2162336575921986
Ba(DyTe2)2,AcCl3,0.6348049646618337,0.6743976,0.5007806791427344,0.6862107322381105,0.6816425082378015,87.72443448079986,1.041616997726819,5.0865,4.0449,15.469499303872531,-1.16180271669643,-0.2748399218769314
Ba(YTe2)2,Al2Pb3F12,0.6346225748902229,0.67202157,0.5126992126286014,0.6769371394986446,0.6792640052814107,88.85573648886876,1.061316997726819,5.2252,4.1639,16.232185176768496,-1.4579006816526612,-0.2405197050841759
Ba3(TaS4)2,Ba2P2O7,0.6344299937209377,0.6691331,0.5188958924585138,0.678597945843641,0.6739492152027746,89.41983612084343,1.000616997726819,5.1483,4.1477,15.807777426493834,-1.3803769035388032,-0.2043783301588832
Ba2Ge2Se5,BPH4NO4F,0.6343408855945968,0.6638937,0.5066760968451199,0.6810470459287442,0.6954983015085074,88.07382047041808,1.5466208727092796,5.822624664282443,4.276,17.78693397585313,-0.5036397223487104,-0.0776426566884938
Ba(YTe2)2,AcCl3,0.6340279900206398,0.67440873,0.5003732994428624,0.6855214459135675,0.6789366254600515,87.75734658987523,1.061316997726819,5.0865,4.0252,15.469499303872531,-1.1528859286011903,-0.2898241081188512
Ba3ThSe7,Ba3Tb(BO2)9,0.6337803154120785,0.6675433,0.5075530707320403,0.6815928776187566,0.6846666148479579,88.34337358825962,1.178416997726819,5.1728,3.9944,15.94269133886722,-1.192872515211841,0.1722411375926297
Ba2Re6S11,AlHSO5,0.6333158099444509,0.6799841,0.49881727891062605,0.6522478301213716,0.7008374587158962,87.46408939957234,1.592859980406364,5.6943,4.1014,15.944792230857402,-1.091185100074017,-0.2449895157751012
Ba(HoTe2)2,AcCl3,0.6332565354635583,0.67138547,0.5003225057666498,0.6855079034620072,0.6804471190091514,87.77080936252939,1.0404169977268192,5.0865,4.0461,15.469499303872531,-1.1697901736011895,-0.278119670794098
Al(SeCl)4,B5H12NO12,0.6332353644329741,0.6661196,0.5115300788554048,0.6724206368248218,0.6886343147437768,88.72318630820152,1.3592169977268191,5.5022,4.143000000000001,17.789162841996657,-0.8002668490972153,0.2003861935795317
Ba2SnSe5,Al2H16S3O20,0.6330485377928697,0.6724243,0.5112555167191642,0.6788073043238061,0.6706234499318107,88.86505684341692,1.3426169977268192,5.6055,4.2629,18.38077615890793,-0.2212987652500955,-0.1772267705083393
Ba(GdSe2)2,AlPO4,0.6330092720892204,0.664553,0.5072958248720497,0.6927721738908562,0.6751867235804176,88.28446084904509,1.481060739031996,5.6178,4.1368,18.451546239574878,-0.8729733373710338,0.1892767356410752
Ba2Zr6BCl17,Ba2CaP4(H3O8)2,0.6328600500190787,0.6834485,0.5160481929173065,0.6528490084651448,0.6703561517935823,89.366231045098,1.3409169977268192,5.4657,4.1248000000000005,17.581490207109955,-0.2370177025888891,0.135133824670287
Ba3Zr2S7,Ba2YC2(O2F)3,0.6328327206288465,0.6686099,0.516613112171388,0.6591049643386441,0.689224908455779,89.21772952797926,1.082816997726819,5.263999999999999,4.1812000000000005,16.447548766982095,-1.045671597767858,0.1748780254472399
Ba(SbSe2)2,Ba2CaP4(H3O8)2,0.6326377045524261,0.6630853,0.5101457509174224,0.6863471380241272,0.6787599528556368,88.60154943417356,1.2519169977268187,5.4657,4.2138,17.581490207109955,-1.4961079906681014,-0.253168161754236
Ba2Tl2O5,Ba2HoCl7,0.6323284676220997,0.68695885,0.5014630019366763,0.6383589760734005,0.6942766082124439,87.71838685214308,1.0156169977268188,5.4559,4.4403,17.526026148831015,-0.902330088703704,-0.268112514920163
Ba2As2Se5,Al2H16S3O20,0.6319574469643778,0.66486245,0.5100134973987488,0.6665065607429639,0.6922545377421332,88.62252678170111,1.2791169977268189,5.6055,4.3264,18.38077615890793,-0.4382291470447976,-0.2104289940828402
Ba2MnMoO6,Al2Pb3F12,0.6315112291311492,0.6630748,0.5015113068947724,0.6914381880529713,0.6788479836827953,87.8513395371933,1.520474388087488,5.2252,3.7047,15.314125247540824,-0.6160068713833664,-0.2178044106135448
Ba(DyTe2)2,Al2Pb3F12,0.6311811684334514,0.6668949,0.5139142570483252,0.6756130104171765,0.6708339131801526,89.21527129883897,1.041616997726819,5.2252,4.1836,16.232185176768496,-1.4668174697479008,-0.226264461229563
Ba3(TaS4)2,AcCl3,0.6311331808086162,0.6668887,0.5145580467492228,0.6764060133316316,0.669007112863071,89.27794881567831,1.000616997726819,5.0865,4.0859000000000005,15.469499303872531,-1.0979153151378298,0.0667417215301402
Ag3AsSe3,Ba(ClO4)2,0.6309780226005474,0.63983786,0.5133287950114708,0.7356020858345531,0.6579107914480881,87.46857688198402,1.146016997726819,5.4454,4.2994,14.536388917989578,-0.8083313330215105,0.0335860817788528
Ba2V3HO9,Ba3Tb(BO2)9,0.6309005710575479,0.6585716,0.5196549555055282,0.6803501974643441,0.6720836767431444,89.61410439475627,0.9943169977268193,5.1728,4.1785,15.94269133886722,-0.4138951274381708,-0.0005983008256551
Ba(HoTe2)2,Al2Pb3F12,0.6308852072074539,0.66288495,0.5161747885691014,0.6771046181416979,0.672054313271498,89.38427698162921,1.0404169977268192,5.2252,4.1848,16.232185176768496,-1.4748049266526604,-0.2294494360542916
Ba2Tl2O5,Ba2DyCl7,0.6303847127074298,0.6820571,0.5065178513514484,0.6268194187354805,0.698356980673011,88.0310031323681,1.0156169977268188,5.4194,4.4038,17.31921624773407,-0.9056708083703696,-0.2786230074026976
Ba3UFe2O9,Ba3Si2(B3O8)2,0.630344426150657,0.66842204,0.5176438948094083,0.6672648809577497,0.6676638352699426,89.68443315364408,1.0506169977268185,5.4031,4.3525,17.227122381477397,-0.2638575747407423,-0.1827685238368753
Ba3TaAs3O,Al2H16S3O20,0.6297651445103746,0.66524917,0.5143925421881265,0.6745600442895274,0.6670889997032128,89.36686513288335,1.3373169977268191,5.6055,4.2682,18.38077615890793,-0.194768084235773,-0.1261421676584977
Ba3NbAs3O,Al2H16S3O20,0.629686117010628,0.6674747,0.5110072268245618,0.6697622567983197,0.6718285773989079,89.09106644289281,1.323916997726819,5.6055,4.2816,18.38077615890793,-0.2193512507774395,-0.0959454409566517
Ba2Cu2O5,Ba(AlCl4)2,0.6295964236237808,0.6604457,0.5068224523258417,0.6832475435777483,0.6754265513625519,88.52877954376963,1.025516997726819,5.3891,4.3636,17.148148571559226,-0.3693470454292924,-0.2612521771014758
Ba2MnTe3,Ba3B6H2O13,0.6295372176067688,0.67125124,0.5166140392068928,0.6640940954147364,0.6631347632725855,89.68925892377717,1.0806169977268187,5.0891,4.0085,15.483711135885049,-1.4220896237823273,-0.0541599101908444
Ba2V3HO9,Ba3Tm(BO2)9,0.629436820816201,0.6568441,0.5174991128815861,0.669963664584887,0.6808694092788015,89.5060127349525,0.9943169977268193,5.2676,4.2733,16.467591779378182,-0.4212016860940859,0.0412093698078768
Ba4GeP4,Ba2CaP4(H3O8)2,0.6294081800308994,0.642945,0.5240744930252589,0.7017424138054639,0.6650516198862612,89.49407808778774,1.2698169977268188,5.4657,4.1959,17.581490207109955,-1.6445980086343723,0.0075073285826641
Ba2Na2U(S2O)2,Ba2B11H7O22,0.629179732697301,0.6747219,0.5047524807867089,0.6532416368937288,0.6809531064746774,88.52129214194723,1.5081917121269697,5.6652,4.157,18.01526746145684,-0.2071377590141874,-0.1824873707000241
Ba2Zr6BCl17,Ba(PO3)2,0.6285072320679497,0.6776087,0.49373893123054285,0.6806738329702552,0.658873403517052,87.6052203477326,1.3409169977268192,5.4349,4.093999999999999,17.40684437120676,-0.6561253607005475,0.2616511968734733
Ba(ErTe2)2,Al2Pb3F12,0.6283568599953819,0.6591234,0.5127661284051265,0.6783802564988008,0.6689804265221919,89.21600530711942,1.0403169977268183,5.2252,4.184900000000001,16.232185176768496,-1.4778322616526631,-0.2488231498960548
Ba(ErTe2)2,AcCl3,0.6282358160895206,0.66923136,0.49530586200871973,0.6824315475850824,0.6684603784721198,87.70696423240364,1.0403169977268183,5.0865,4.0462,15.469499303872531,-1.1728175086011925,-0.2981562947951164
Ba3ThSe7,Ba3Tm(BO2)9,0.6280197696792014,0.66859627,0.507200055439469,0.6566486843631079,0.679406670961704,88.82328990679686,1.178416997726819,5.2676,4.0892,16.467591779378182,-1.200179073867756,0.2119240927320747
Ba(GdSe2)2,Ba2B11H7O22,0.6280150209594382,0.6665697,0.5085442164829886,0.6658387390524235,0.6720591477333094,88.9923836416399,1.481060739031996,5.6652,4.184200000000001,18.725422882466763,-0.3163626309127005,-0.1433009894364514
Ba3In2O6,AlPO4,0.6279961101741359,0.65812147,0.5111542854268657,0.6781867179529459,0.671138439322323,89.07468307962654,1.107916997726819,5.6178,4.5099,18.451546239574878,-0.6252748081475454,-0.0864542451052129
AgAs3H2O9,AlH11SO10,0.6279633475280246,0.6674963,0.5074801527074102,0.6663157994234317,0.6710321810577855,88.91056914760433,1.091616997726819,5.3941,4.3025,17.176424784435866,-0.2153479969214957,-0.2266356769320162
Ba2MnTe3,Ba(PO3)2,0.627949098833879,0.6574561,0.5262170543347332,0.6686280180389997,0.662797998135837,90.56205513346093,1.0806169977268187,5.4349,4.3543,17.40684437120676,-1.5205998133210157,-0.1136577635900144
Ba2MnSe3,Ba2P2O7,0.6278822415552359,0.66669405,0.5143819781271699,0.6542133116189534,0.6755058446313046,89.50779546407985,1.322916997726819,5.1483,3.8254,15.807777426493834,-1.4504806048655905,0.0546348094316933
