Core_Formula,Shell_Formula,Consensus_Quality,XGB_Quality,ET_Quality,Verification_Agreement_%,Core_Eg_nano_3nm_eV,Shell_Eg_bulk_eV,Total_Confinement_eV,Dielectric_Contrast_Ratio,Defect_Gradient_eV,Confinement_Asymmetry
Ba2FeMoO6,Ba3Si2(B3O8)2,0.6102123963070375,0.6722697,0.5171264229298785,73.91226088911499,1.1591169977268192,5.4031,4.244,17.227122381477397,-0.6507911577407404,0.167813383600377
Ba(TbTe2)2,AcCl3,0.6100550653367288,0.6779727,0.5081786368859428,71.37059397521355,1.0413169977268188,5.0865,4.0452,15.469499303872531,-1.1537006734821451,-0.2644615840996737
Ba4P2O,Ba2B11H7O22,0.6100412095481867,0.6779147,0.5082309456901538,71.38905547159942,1.2965169977268192,5.6652,4.3687000000000005,18.725422882466763,-1.062756512354024,-0.1792066289742944
AgHg2PO4,AlH11SO10,0.6099748389522103,0.6710778,0.5183203708628483,74.31349361172089,1.4446169977268193,5.3941,3.949500000000001,17.176424784435866,-0.1233489268064162,-0.0947714900620331
Ba(DyTe2)2,Ba(PO3)2,0.6099419741471922,0.6806659,0.5038560551008372,70.14663124601832,1.041616997726819,5.4349,4.3933,17.40684437120676,-1.2021129640476187,-0.2743040539002572
AlHg2SbCl4,B5H12NO12,0.6096064571963863,0.668792,0.5208280991581867,75.12417466101024,1.092616997726819,5.5022,4.409599999999999,17.789162841996657,-0.568949293142359,0.0689404934687953
Ba(ErTe2)2,Ba(PO3)2,0.6095497302749808,0.6808931,0.5025345813579994,69.85729823419288,1.0403169977268183,5.4349,4.3946000000000005,17.40684437120676,-1.213127755952381,-0.2957720839211759
Ba2MnTe3,Ba3B6H2O13,0.6093963759996058,0.67125124,0.5166140392068928,73.96384906068876,1.0806169977268187,5.0891,4.0085,15.483711135885049,-1.4220896237823273,-0.0541599101908444
Ba3NbAs3O,AlH10SO9F,0.6093317716635535,0.6937504,0.4827037824484878,64.12157727958699,1.323916997726819,5.459199999999999,4.1353,17.544680452886684,-0.213043091931818,-0.3325272652528232
Ba2FeMoO6,Ba(PO3)2,0.6091806309746466,0.685212,0.49513347877233277,67.79272879709377,1.1591169977268192,5.4349,4.2758,17.40684437120676,-0.4798484699761882,-0.3163852378502267
Ba3(TaS4)2,Ba2P2O7,0.6090382568666758,0.6691331,0.5188958924585139,74.70815411915206,1.000616997726819,5.1483,4.1477,15.807777426493834,-1.3803769035388032,-0.2043783301588832
Ba(YTe2)2,Ba(PO3)2,0.6089836233885308,0.678065,0.505361525722151,70.81297871866927,1.061316997726819,5.4349,4.3736,17.40684437120676,-1.193196175952379,-0.2880921895006402
Ba(TmTe2)2,Ba(PO3)2,0.6086174613320313,0.67839533,0.5039505824654008,70.4917577051363,1.039516997726819,5.4349,4.3954,17.40684437120676,-1.225459830238091,-0.3029530873185603
Ba2V3HO9,Ba2P2O7,0.6085213166456112,0.6662028,0.5219990864348135,75.72740781035367,0.9943169977268193,5.1483,4.154,15.807777426493834,-0.505882327942639,0.0315840154068367
Ba(ErTe2)2,Ba3B6H2O13,0.608301244560017,0.67660475,0.5058459748405562,71.11782002139628,1.0403169977268183,5.0891,4.0488,15.483711135885049,-1.1146175664136926,-0.2524204702627939
Ba(YTe2)2,Al2Pb3F12,0.6082926495862001,0.67202157,0.5126992126286014,73.10381351927147,1.061316997726819,5.2252,4.1639,16.232185176768496,-1.4579006816526612,-0.2405197050841759
Ba(GdSe2)2,Ba2P2O7,0.6082236059631606,0.68131953,0.49857963823420304,69.02448942687583,1.481060739031996,5.1483,3.6673,15.807777426493834,-0.9689115534009765,0.1543642461756605
Ba3UFe2O9,Ba3Si2(B3O8)2,0.6081108077597313,0.66842204,0.5176438948094082,74.57508159260357,1.0506169977268185,5.4031,4.3525,17.227122381477397,-0.2638575747407423,-0.1827685238368753
Ba2SnSe5,Al2H16S3O20,0.6079568084523447,0.6724243,0.5112555167191644,72.76817680309176,1.3426169977268192,5.6055,4.2629,18.38077615890793,-0.2212987652500955,-0.1772267705083393
Ba3Zr2S7,Ba2YC2(O2F)3,0.6078112070877935,0.6686099,0.5166131121713878,74.35135814434648,1.082816997726819,5.263999999999999,4.1812000000000005,16.447548766982095,-1.045671597767858,0.1748780254472399
Ba3SrEr2(MoO6)2,Al2Pb3F12,0.6075815543193704,0.67179966,0.5112543664025978,72.8591780628373,1.2443169977268191,5.2252,3.9809,16.232185176768496,-0.1584960501764705,-0.1844055364364842
Ba2Tl2O5,Ba(PO3)2,0.6075279717607108,0.6685616,0.5159775180028894,74.23739573728147,1.0156169977268188,5.4349,4.4193,17.40684437120676,-1.016210284179892,0.1316724368112596
Ba2Re6S11,AlHSO5,0.6075173969940142,0.6799841,0.4988172789106259,69.2625376653002,1.592859980406364,5.6943,4.1014,15.944792230857402,-1.091185100074017,-0.2449895157751012
Ba2Mn(AsO4)2,Ba3B6O11F2,0.6075100878718411,0.6765337,0.5039746264226523,70.76529340934528,1.498186441755564,5.252710526336427,3.7545,16.01890811377638,-0.7498192573969118,0.1851378345984818
Ba2Na2U(S2O)2,Ba3Tb(BO2)9,0.6072604809427067,0.6769565,0.5027164156794061,70.4595976544613,1.5081917121269697,5.1728,3.6646,15.338070084071123,-0.7676994809979951,0.0746056868416744
Ba2Na2U(S2O)2,Ba2B11H7O22,0.6067341601060501,0.6747219,0.5047524807867088,71.17878622657092,1.5081917121269697,5.6652,4.157,18.01526746145684,-0.2071377590141874,-0.1824873707000241
AgRh(SO4)2,AlH10SO9F,0.6063761802443801,0.68430173,0.4894878198526649,66.80598945808936,1.4293169977268192,5.459199999999999,4.0299,17.544680452886684,-0.2640890886679301,-0.3253430606218517
Ba3(TaS4)2,AcCl3,0.605956470843549,0.6668887,0.5145580467492228,74.21285966167368,1.000616997726819,5.0865,4.0859000000000005,15.469499303872531,-1.0979153151378298,0.0667417215301402
Ba2MnSe3,Ba2P2O7,0.6057692480932904,0.66669405,0.5143819781271698,74.20791482537022,1.322916997726819,5.1483,3.8254,15.807777426493834,-1.4504806048655905,0.0546348094316933
Ba(DyTe2)2,Al2Pb3F12,0.6057026802534884,0.6668949,0.513914257048325,74.08884355099448,1.041616997726819,5.2252,4.1836,16.232185176768496,-1.4668174697479008,-0.226264461229563
Ba(GdTe2)2,Ba2YC2(O2F)3,0.6053074539132886,0.67424285,0.5019043238033782,70.69439377145055,1.013858253812388,5.263999999999999,4.2502,16.447548766982095,-1.3855989565476177,-0.3015858077266952
Ba3SrEr2(MoO6)2,Ba3B6O11F2,0.6052615744805705,0.6659541,0.5142227070868937,74.2866656358021,1.2443169977268191,5.252710526336427,4.0084,16.384847293223228,-0.1201847210454536,-0.1372118551042809
Ba(LuTe2)2,Ba3Si2(B3O8)2,0.6051879720850732,0.66334295,0.5179554713179535,75.38513919076745,1.3820169977268193,5.4031,4.021100000000001,17.227122381477397,-1.4141125189550268,0.1335704160553082
Ba2MnTe3,Ba(PO3)2,0.6049604936470403,0.6574561,0.5262170543347332,77.82512086666425,1.0806169977268187,5.4349,4.3543,17.40684437120676,-1.5205998133210157,-0.1136577635900144
Ba(DyTe2)2,AcCl3,0.6049508302832687,0.6743976,0.5007806791427345,70.45266858301622,1.041616997726819,5.0865,4.0449,15.469499303872531,-1.16180271669643,-0.2748399218769314
Ba3TaAs3O,Al2H16S3O20,0.604906524159415,0.66524917,0.5143925421881266,74.42331425377837,1.3373169977268191,5.6055,4.2682,18.38077615890793,-0.194768084235773,-0.1261421676584977
Ba3NbAs3O,Al2H16S3O20,0.6048877208708923,0.6674747,0.5110072268245618,73.44592930511735,1.323916997726819,5.6055,4.2816,18.38077615890793,-0.2193512507774395,-0.0959454409566517
Ba(LuTe2)2,Ba3B6O11F2,0.6048272544091281,0.67644954,0.49739375560118176,69.49238748266409,1.3820169977268193,5.252710526336427,3.8707,16.384847293223228,-1.46956300775974,-0.2803885602087478
Ba(YTe2)2,AcCl3,0.6047945839258572,0.67440873,0.5003732994428625,70.37145113381456,1.061316997726819,5.0865,4.0252,15.469499303872531,-1.1528859286011903,-0.2898241081188512
Ba(SmTe2)2,Ba2CaP4(H3O8)2,0.6046549077095038,0.67997843,0.4916695493612305,67.8557238721134,1.051116997726819,5.4657,4.4146,17.581490207109955,-0.7667029978407189,-0.3034929551941286
Ba2As2Se5,Ba2B11H7O22,0.6046301687809368,0.66865176,0.5085977080098143,72.80881308253238,1.2791169977268189,5.6652,4.3861,18.725422882466763,-1.2756925796800558,-0.1188983379311917
Al(SeCl)4,B5H12NO12,0.6042837947238483,0.6661196,0.5115300788554048,73.74609739436724,1.3592169977268191,5.5022,4.143000000000001,17.789162841996657,-0.8002668490972153,0.2003861935795317
Ba(HoTe2)2,Al2Pb3F12,0.6042008917707955,0.66288495,0.5161747885691014,75.11404092766344,1.0404169977268192,5.2252,4.1848,16.232185176768496,-1.4748049266526604,-0.2294494360542916
Ba2Zr6BCl17,Ba(PO3)2,0.6040608214584342,0.6776087,0.49373893123054285,68.60542714792602,1.3409169977268192,5.4349,4.093999999999999,17.40684437120676,-0.6561253607005475,0.2616511968734733
Ba3ThSe7,Ba3Tm(BO2)9,0.6040377887563693,0.66859627,0.5072000554394689,72.54690985429194,1.178416997726819,5.2676,4.0892,16.467591779378182,-1.200179073867756,0.2119240927320747
Ba3ThSe7,Ba3Tb(BO2)9,0.603547215441101,0.6675433,0.5075530707320403,72.76985507207661,1.178416997726819,5.1728,3.9944,15.94269133886722,-1.192872515211841,0.1722411375926297
AgAs3H2O9,AlH11SO10,0.6034898850365926,0.6674963,0.5074801527074102,72.7626596605653,1.091616997726819,5.3941,4.3025,17.176424784435866,-0.2153479969214957,-0.2266356769320162
Ba(GdSe2)2,Ba2B11H7O22,0.6033595184203592,0.6665697,0.5085442164829886,73.1046514276831,1.481060739031996,5.6652,4.184200000000001,18.725422882466763,-0.3163626309127005,-0.1433009894364514
Ba2V3HO9,Ba3Tb(BO2)9,0.6030049546715411,0.6585716,0.5196549555055282,76.41936609702262,0.9943169977268193,5.1728,4.1785,15.94269133886722,-0.4138951274381708,-0.0005983008256551
Ba(SmTe2)2,Ba2YC2(O2F)3,0.6029613628897221,0.67255527,0.49857043100226717,70.2875896268207,1.051116997726819,5.263999999999999,4.2129,16.447548766982095,-1.3999257176190465,-0.3122552161219112
Ba(HoTe2)2,AcCl3,0.6029602884986003,0.67138547,0.5003225057666498,70.80109289104941,1.0404169977268192,5.0865,4.0461,15.469499303872531,-1.1697901736011895,-0.278119670794098
Ba2As2Se5,Al2H16S3O20,0.6029228951638759,0.66486245,0.510013497398749,73.63994788340685,1.2791169977268189,5.6055,4.3264,18.38077615890793,-0.4382291470447976,-0.2104289940828402
Ba2InBiSe5,Ba3Tm(BO2)9,0.6026411788194973,0.6553207,0.5236218463702993,77.65813820639411,1.316416997726819,5.2676,3.9512,16.467591779378182,-1.6683043573568186,-0.0193865154889653
Ba2MnSe3,Ba2YC2(O2F)3,0.6024822903381026,0.66587895,0.5073872240151555,72.98281824955986,1.322916997726819,5.263999999999999,3.9411,16.447548766982095,-1.4224443254824748,0.1894141229605947
Ba3Ta2Se9,Ba3Tm(BO2)9,0.6022777006005062,0.6625628,0.5118500553008947,74.33394344219498,1.5010593186159011,5.2676,3.7665,16.025447918496397,-1.5620181812302476,0.0330545599362803
Ba(SbSe2)2,Ba2CaP4(H3O8)2,0.6019094992786358,0.6630853,0.5101457509174224,73.9284886505477,1.2519169977268187,5.4657,4.2138,17.581490207109955,-1.4961079906681014,-0.253168161754236
Ba(GdTe2)2,Ba2CaP4(H3O8)2,0.6018668489028876,0.67512286,0.4919827919130187,68.61636899167804,1.013858253812388,5.4657,4.4519,17.581490207109955,-0.7523762367692901,-0.293380354455401
Ba(GdSe2)2,AlPO4,0.6016501278823984,0.664553,0.5072958248720497,73.1608446059981,1.481060739031996,5.6178,4.1368,18.451546239574878,-0.8729733373710338,0.1892767356410752
Ba3Sb2Se7,Ba2B11H7O22,0.601365329016198,0.6592386,0.5145554274046156,75.34777840827573,1.1737615750124288,5.6652,4.4914,18.725422882466763,-1.1252187637121769,-0.0800195929999554
Ba2V3HO9,Ba3Tm(BO2)9,0.6011061226516426,0.6568441,0.5174991128815861,76.26844222071882,0.9943169977268193,5.2676,4.2733,16.467591779378182,-0.4212016860940859,0.0412093698078768
Ba3UAgS6,Ba3B6O11F2,0.6010691575606212,0.65473485,0.5205705892045163,77.16946484581705,0.8985169977268191,5.252710526336427,4.3542,16.384847293223228,-1.303812083484849,-0.1022920398695512
Ba2FeMoO6,Ba3B6H2O13,0.6010582976457174,0.66868234,0.49962220910109456,71.05889413881998,1.1591169977268192,5.0891,3.93,15.483711135885049,-0.3813382804374998,-0.2735368956743003
Ba2Ge2Se5,BPH4NO4F,0.6010066704465746,0.6638937,0.5066760968451199,73.13827791009994,1.5466208727092796,5.822624664282443,4.276,17.78693397585313,-0.5036397223487104,-0.0776426566884938
Ba(ErTe2)2,Al2Pb3F12,0.6005805276331078,0.6591234,0.5127661284051265,75.02199888717303,1.0403169977268183,5.2252,4.184900000000001,16.232185176768496,-1.4778322616526631,-0.2488231498960548
Ag2P2PdO7,AlH10SO9F,0.600293544003736,0.6602805,0.5103130565816439,74.37753437663477,1.4222169977268189,5.459199999999999,4.037,17.544680452886684,0.0589767759947694,-0.1248451820658905
Ba3(TaS4)2,Ba3B6H2O13,0.6000753156810981,0.66039294,0.5095988046303345,74.22304283762446,1.000616997726819,5.0891,4.0885,15.483711135885049,-1.03971537295033,0.1118013941543353
Ba2InBiSe5,Ba3Tb(BO2)9,0.6000027861533949,0.6555014,0.5167548125829272,76.32827905647913,1.316416997726819,5.1728,3.8564,15.94269133886722,-1.6609977987009037,-0.0661757079141168
Ba2B4Se13,Al2H16S3O20,0.5998578436729347,0.68102264,0.4781106282167223,64.98901020575893,1.587415085264163,5.6055,4.0181,15.639075079343684,-0.8567450443163654,-0.3284388143649984
Ag15P4S16Cl3,Ba(ClO4)2,0.5996941887239123,0.65718395,0.5134595093378188,75.44522454097851,1.481216997726819,5.4454,3.9642,14.536388917989578,-0.6287455891763508,0.0149841077644922
Ba(ErTe2)2,AcCl3,0.5996611638781186,0.66923136,0.49530586200871973,70.12968059537133,1.0403169977268183,5.0865,4.0462,15.469499303872531,-1.1728175086011925,-0.2981562947951164
Ba(TmTe2)2,AcCl3,0.599614688082249,0.6697256,0.49444826524384594,69.88811768417192,1.039516997726819,5.0865,4.047,15.469499303872531,-1.1851495828869023,-0.3059550284161106
Ba3In2O6,Ba2HoCl7,0.599571900087511,0.66953945,0.4946205430177735,69.94933524770184,1.107916997726819,5.4559,4.348,17.526026148831015,-0.3651814876515153,-0.3109935602575897
Ba4LaGe3SbSe13,Ba2B11H7O22,0.5995274659223637,0.66960394,0.49441267456295107,69.89883709659152,1.4883785721190117,5.6652,4.1768,18.600362024842397,-1.1127666748118454,-0.2941007469833365
Ba3In2O6,AlPO4,0.5993346179945989,0.65812147,0.5111542854268658,74.86184401747389,1.107916997726819,5.6178,4.5099,18.451546239574878,-0.6252748081475454,-0.0864542451052129
Ba(TmTe2)2,Al2Pb3F12,0.5992049397204122,0.6565358,0.5132086130911611,75.49427224390396,1.039516997726819,5.2252,4.1857,16.232185176768496,-1.4901643359383732,-0.2563728886446711
Ba3ThSe7,Ba2B11H7O22,0.5991858700512971,0.66153115,0.5056678900120471,73.2927709944248,1.178416997726819,5.6652,4.486800000000001,18.725422882466763,-0.6323107932280332,-0.0766693411785682
Ba3UFe2O9,Ba2Nd2Si4O13,0.5991375681541389,0.65726906,0.5119402549619538,75.1406692173908,1.0506169977268185,5.046200000000001,3.9956,15.250101667344447,-0.6245637559047634,-0.1550705776353989
Ba2Cu2O5,Ba(AlCl4)2,0.5989964248256767,0.6604457,0.5068224523258418,73.67815804470051,1.025516997726819,5.3891,4.3636,17.148148571559226,-0.3693470454292924,-0.2612521771014758
Ba3Cr2O8,Ba2YC2(O2F)3,0.5985863893588551,0.6695444,0.4921493156155367,69.45923336415805,1.4032169977268192,5.263999999999999,3.8608,16.447548766982095,-0.5654762942582416,0.2476688769167012
Ba2MnMoO6,Al2Pb3F12,0.5984494035772296,0.6630748,0.5015113068947724,72.25392184075328,1.520474388087488,5.2252,3.7047,15.314125247540824,-0.6160068713833664,-0.2178044106135448
AgHg2AsO4,AlH3NCl3,0.5981648009783338,0.6535851,0.5150343581453738,76.28813724997312,0.9995169977268192,5.1434,4.1439,15.781001777992866,-0.2337924897916639,-0.0423031443808972
Ba3In2O6,Ba2DyCl7,0.5981222015628145,0.6690709,0.4916991099737401,69.43894344836262,1.107916997726819,5.4194,4.3115,17.31921624773407,-0.3685222073181808,-0.3220920793227415
Ba3UAgS6,AcCl3,0.5979386452674779,0.6547965,0.51265184676645,75.64866367629764,0.8985169977268191,5.0865,4.188,15.469499303872531,-1.037108659564395,-0.1897325692454632
Ba2MnSe3,AlPO4,0.5979184564026734,0.65518504,0.5120185156843416,75.46845587255426,1.322916997726819,5.6178,4.2949,18.451546239574878,-1.3545423888356476,0.099164124892314
AgBi(PSe3)2,Al2H16S3O20,0.5976303660827638,0.67594033,0.48016536830806744,66.13199537671306,1.5618706393749548,5.6055,4.0437,16.25761270479248,-1.267216999400951,-0.3416425550856888
Ba2B4Se13,BPH4NO4F,0.5975868531190783,0.66847515,0.49125436150119467,69.4375649423411,1.587415085264163,5.822624664282443,4.2352,16.712385092842364,-1.013857380731387,-0.2757366830374008
Ba2Mn3(SeO3)6,Ba2DyCl7,0.5971254626540029,0.6684965,0.4900688478419394,69.19851890469342,1.241516997726819,5.4194,4.1779,17.31921624773407,-1.0307587886199212,0.2891165418032982
Ba3UAgS6,Ba3B6H2O13,0.5970287168992789,0.6529993,0.5130727949175319,76.00037086050301,0.8985169977268191,5.0891,4.1906,15.483711135885049,-0.9789087173768952,-0.1456116069297952
Ba2MnTe3,AcCl3,0.5969451347909921,0.65257025,0.5135074207987769,76.14861674928632,1.0806169977268187,5.0865,4.0059000000000005,15.469499303872531,-1.480289565969827,-0.1002271649317256
Ba2Tl2O5,AcCl3,0.5968711946595492,0.65665215,0.5071996833356177,74.31761250082826,1.0156169977268188,5.0865,4.0709,15.469499303872531,-0.9759000368287034,0.1658846938023533
Ba2ThS6,Ba2CaP4(H3O8)2,0.5968111875144232,0.6816343,0.4695764488199325,63.159159687715594,1.5637519865247549,5.4657,3.902,15.505889799219378,-0.578295468197866,-0.3364941055868785
Ba3(TaS4)2,Al2Pb3F12,0.596590084310951,0.65040183,0.5158724200640671,76.93005559813996,1.000616997726819,5.2252,4.2246,16.232185176768496,-1.4029300681893009,0.1036311130047815
Ag15P4S16Cl3,Al2H16S3O20,0.5964222310613392,0.6647255,0.49396732415527067,70.52572393077803,1.481216997726819,5.6055,4.1243,18.38077615890793,-1.2511448376242442,-0.3031544746987367
Ba2InCuO4,Ba3ZnB5PO14,0.5962758174177861,0.6667226,0.49060563510578264,69.56490718894088,1.3662169977268188,4.8405000000000005,3.4743,15.63042719367385,-0.792039779394841,-0.1228161068416659
Ba(TmSe2)2,Al(PO3)3,0.5962101909239861,0.6649422,0.4931121549804439,70.32435507055398,1.634587481610209,5.8176,4.183,15.56399628665943,-0.6115927173145583,-0.2360028687544824
Ba3Ta2Se9,AlPO4,0.596140249449669,0.6483144,0.5178789394067195,77.63055734258838,1.5010593186159011,5.6178,4.1167,17.956134524073118,-1.550760607048858,0.0720237083100541
Ba4GeAs4,Al2H16S3O20,0.5958846431333298,0.6546207,0.5077805174784049,74.7350249707246,1.078816997726819,5.6055,4.5267,18.38077615890793,-0.7630398030691051,-0.1779000154638036
Ba3Zr2S7,Ba2CaP4(H3O8)2,0.5956695122237174,0.65350676,0.5089136319148464,75.12205989527232,1.082816997726819,5.4657,4.3829,17.581490207109955,-0.4124488779895303,0.1612859065915261
Ba(ErSe2)2,Al(PO3)3,0.5956250299714972,0.66435987,0.4925227586684052,70.29307813832547,1.6213687348322552,5.8176,4.1962,15.866986571828296,-0.604249828028848,-0.23621371717268
Ba4GeP4,Ba2CaP4(H3O8)2,0.5953968100446525,0.642945,0.5240744930252589,79.62836094331946,1.2698169977268188,5.4657,4.1959,17.581490207109955,-1.6445980086343723,0.0075073285826641
Ba3(NaSb2)2,Ba2CaP4(H3O8)2,0.595372429562067,0.6493152,0.5144582467090464,76.82419467976878,1.194216997726819,5.4657,4.2715,17.581490207109955,-1.6730711856691285,-0.1803815989699169
Ba2InBiSe5,Ba2B11H7O22,0.595162887944302,0.66387296,0.4920977095105276,70.2803448804638,1.316416997726819,5.6652,4.3488,18.725422882466763,-1.1004360767170958,-0.2959896983075791
Ba3UAgS6,Al2Pb3F12,0.594937455864307,0.6473648,0.5162964319476405,77.47310639872185,0.8985169977268191,5.2252,4.3267,16.232185176768496,-1.342123412615866,-0.1454919453625164
Ba3Cr2O8,AlPO4,0.5949260194391498,0.65170795,0.5097530532107971,75.55580531992831,1.4032169977268192,5.6178,4.2146,18.451546239574878,-0.4975743576114144,0.1508090922032933
Ag2PHO4,Ba2B11H7O22,0.5949161956078983,0.6579733,0.5003304802793206,72.78040297807974,1.5818709676048333,5.6652,4.0833,16.065975906622555,-0.9971200549677576,0.2041730952905738
AgHg2AsO4,B5H12NO12,0.5948522484748573,0.65162647,0.5096908898276614,75.5561084217847,0.9995169977268192,5.5022,4.5027,17.789162841996657,-0.777731739340277,-0.2038554644990783
Ba2GdMoO6,Ba2YC2(O2F)3,0.5947930561523873,0.6640461,0.490913402791132,70.0192596873586,1.1637169977268191,5.263999999999999,4.1003,16.447548766982095,-0.1544931176428585,-0.2878082091554277
Ba3(TaS4)2,Ba3ZnB5PO14,0.5947293792488304,0.6542797,0.5054038401251355,74.32474249252603,1.000616997726819,4.8405000000000005,3.8399,15.63042719367385,-1.1745555847410036,-0.0043490715904059
Ba3NaRuO6,Ba3Tm(BO2)9,0.5946967080714085,0.64871985,0.5136619695727473,76.76187364935511,0.7866169977268193,5.2676,4.481,16.467591779378182,-0.6930102729611183,0.0224949787993751
Ba3UAgS6,Ba(PO3)2,0.5946196773682957,0.65080416,0.510342905679078,75.80646582106928,0.8985169977268191,5.4349,4.5364,17.40684437120676,-1.0774189069155835,-0.1957499338682655
Ba2Ge2Se5,Ba2DyCl7,0.5943203457483043,0.6485778,0.5129340758642528,76.64359096137542,1.5466208727092796,5.4194,3.8727,15.683323903982268,-1.4838489241979154,0.0745474733390141
Ba4P2O,Ba3Tb(BO2)9,0.5942618367201268,0.648994,0.5121635191455928,76.43205098359424,1.2965169977268192,5.1728,3.8763,15.94269133886722,-1.6233182343378318,0.0642623119985553
Ba2SmMoO6,Ba2YC2(O2F)3,0.5941718676687154,0.66382605,0.48969056680820217,69.80789365770133,1.1639169977268191,5.263999999999999,4.1001,16.447548766982095,-0.1770969151428576,-0.3074803053584059
Ba3In2O6,Ba3ZnB5PO14,0.5940796006758843,0.6603611,0.49465727533892645,71.30715185810016,1.107916997726819,4.8405000000000005,3.7326,15.63042719367385,-0.5153917053796886,0.0600653699833895
Ba3Sb2Se7,Al2H16S3O20,0.5939969455135184,0.6528046,0.5057854292125299,74.62101717951515,1.1737615750124288,5.6055,4.431699999999999,18.38077615890793,-0.2877553310769185,-0.1688516821987048
AlHg2SbCl4,Ba(AlCl4)2,0.5939827704140622,0.6542128,0.5036377518646615,73.99059416254804,1.092616997726819,5.3891,4.2965,17.148148571559226,-1.0323380950994272,0.2152682415919935
Ba3Zr6BeCl18,Ba3ZnB5PO14,0.5937400861135178,0.6601206,0.4941692460455133,71.24615450407062,1.2822169977268187,4.8405000000000005,3.5583,15.63042719367385,-0.7303643702281737,-0.0300986426102352
Ba3Zr2S7,Ba2Ca(BO2)6,0.5935268941526735,0.65110934,0.5071531839681476,75.14274162683523,1.082816997726819,5.0129,3.9301,19.213913209575576,-0.9645633088392852,-0.020635607236457
Ba4P2O,Ba3Tm(BO2)9,0.5934524999618396,0.64600766,0.5146196898221632,77.35914674371844,1.2965169977268192,5.2676,3.9711,16.467591779378182,-1.630624792993747,0.1077031552970209
Au2Se3O10,Ba(AlCl4)2,0.5933108176038948,0.6481907,0.5109909537549535,76.32817502430053,1.214816997726819,5.3891,4.1743,17.148148571559226,-1.3895139036827615,0.2148144599094458
Ba2SmMoO6,Ba(PO3)2,0.5931411169359463,0.65135074,0.5058266427093192,74.84843784393497,1.1639169977268191,5.4349,4.271,17.40684437120676,0.0370181465238115,-0.1805666120346523
AgBi(PSe3)2,BPH4NO4F,0.592953533117608,0.6641786,0.486115888219664,69.04049842410342,1.5618706393749548,5.822624664282443,4.2608,17.373372967027212,-1.4243293358159728,-0.2885843034171986
Ba2Ni(PO4)2,AlPO4,0.5928409500340531,0.65058655,0.506222497279423,75.04098898722876,1.1930169977268188,5.6178,4.424799999999999,18.451546239574878,-0.2092177659355902,0.0108931477128909
Ba(LuSe2)2,Al(PO3)3,0.5927829648282373,0.66109794,0.4903104665940613,70.33416194470134,1.6355265760422464,5.8176,4.182,15.542801480106167,-0.6236984721955121,-0.2454806312769009
Ba(LuTe2)2,Ba3B6H2O13,0.5927123440121433,0.67583334,0.46803079863757424,63.66656878336676,1.3820169977268193,5.0891,3.7071,15.483711135885049,-1.1446596416517862,-0.3372177713037145
AgRh(SO4)2,B5H4NO8,0.5926691401441639,0.65899765,0.49317630838348103,71.21591846136205,1.4293169977268192,5.7298,4.3005,19.100007640003057,-0.7087933599074097,-0.2536216718986164
