Formula,MP_ID,Eg_bulk_eV,CBM_bulk_eV,VBM_bulk_eV,Formation_Energy_eV,Dielectric_Static,Eg_nano_3nm_eV
Ba2Tl2O5,mp-18327,0.7601999999999998,3.5999,2.8397,-1.9647487937962964,10.0,0.93560616766047
Ba2TlF7,mp-1214714,4.2059999999999995,2.5578,-1.6482,-3.376654617833336,10.0,4.38140616766047
Ba2TmNbO6,mp-12642,2.8577000000000004,4.8463,1.9886,-3.492432531000001,10.0,3.0331061676604705
Ba2TmPaO6,mp-1206036,3.4494,6.2181,2.7687,-3.7757914300000004,10.0,3.62480616766047
Ba2TmTaO6,mp-1206029,3.4065000000000003,5.5125,2.106,-3.6126705557333336,10.0,3.5819061676604704
Ba2U(AsO5)2,mp-1196334,2.2615,2.9133,0.6518,-2.8116118019166674,10.0,2.43690616766047
Ba2U(PO5)2,mp-1192547,2.1977,3.4446,1.2469,-3.3362470979523806,10.0,2.3731061676604703
Ba2U2O7,mp-583034,0.5402000000000005,5.7137,5.1735,-3.681598229999999,10.0,0.7156061676604707
Ba2UCdO6,mp-1079615,1.8464,4.6749,2.8285,-3.1063567009999993,10.0,2.02180616766047
Ba2UCrO6,mp-1205611,0.9356999999999998,6.3824,5.4467,-3.282478179999999,10.0,1.1111061676604699
Ba2UFeO6,mp-504699,0.5156000000000001,5.9076,5.392,-3.1097674889999993,10.0,0.6910061676604703
Ba2UMnO6,mp-19852,1.0090999999999997,4.9738,3.9647,-3.260499004793104,10.0,1.1845061676604698
Ba2UNiO6,mp-19093,1.6246,5.2596,3.635,-3.0844553799999987,10.0,1.8000061676604702
Ba2UZnO6,mp-1078725,1.7862999999999998,4.9128,3.1265,-3.1767472289999987,10.0,1.96170616766047
Ba2V(SiO4)2,mp-19179,2.6343,4.9444,2.3101,-3.2105166823076923,10.0,2.80970616766047
Ba2V2CuF12,mp-1228885,0.7418,1.3969,0.6551,-3.325935912352942,10.0,0.9172061676604703
Ba2V2FeHO9,mp-1192499,2.2955,2.9468,0.6513,-2.5654220530833336,10.0,2.47090616766047
Ba2V2O7,mp-19474,3.4599,3.3731,-0.0868,-2.9225400338636076,10.0,3.6353061676604703
Ba2V3BiO11,mp-559941,3.0455,3.6915,0.646,-2.653477465588236,10.0,3.22090616766047
Ba2V3HO9,mp-1192628,0.7389000000000001,3.3011,2.5622,-2.7172280910833346,10.0,0.9143061676604703
Ba2V4Cd3O15,mp-558221,2.9385,3.1096,0.1711,-2.403979876770833,10.0,3.11390616766047
Ba2VCu2F12,mp-1214695,0.6976040828084954,1.4267023354813302,0.7290982526728348,-3.0355260605882357,10.0,0.8730102504689655
Ba2VN3,mp-17696,1.3876,4.196,2.8084,-1.2168713079166718,21.496166623333334,1.6088524399399886
Ba2VO4,mp-19096,1.5420000000000003,4.4999,2.9579,-2.930773886071427,10.0,1.7174061676604704
Ba2VP2O9,mp-554810,2.593,3.8713,1.2783,-3.077986980663265,10.0,2.76840616766047
Ba2WO5,mp-28403,3.1569000000000003,5.0143,1.8574,-2.8697342221874855,10.0,3.3323061676604704
Ba2YAg5S6,mp-1104423,1.3642999999999996,4.2612,2.8969,-1.2409462430952363,10.0,1.5397061676604697
Ba2YBiO6,mp-1523166,1.7584999999999997,4.1018,2.3433,-2.8108761275,10.0,1.9339061676604699
Ba2YC2(O2F)3,mp-8985,5.263999999999999,5.9746,0.7106,-3.1950741396428577,10.0,5.4394061676604695
Ba2YCoO5,mp-1205054,0.7717999999999998,3.6448,2.873,-2.808661915555556,10.0,0.94720616766047
Ba2YFeO5,mp-1204162,2.8876000000000004,4.5555,1.6679,-2.9265065249999997,10.0,3.0630061676604705
Ba2YNbO6,mp-7251,2.8555,4.8722,2.0167,-3.444694518,10.0,3.0309061676604703
Ba2YPaO6,mp-1205895,3.9423999999999997,6.5748,2.6324,-3.7287168050000004,10.0,4.117806167660469
Ba2YSbO6,mp-6492,3.5454,6.5225,2.9771,-3.075945864,10.0,3.72080616766047
Ba2YTaO6,mp-12385,3.4638999999999998,5.5027,2.0388,-3.5674410347333327,40.466138160000014,3.703847458423295
Ba2YUO6,mp-1205713,0.8651999999999997,5.9902,5.125,-3.642864564999999,10.0,1.0406061676604699
Ba2YWO6,mp-1520624,1.7928000000000002,5.2914,3.4986,-3.12685046075,10.0,1.9682061676604703
Ba2YbMoO6,mp-1205934,2.2435,4.2972,2.0537,-3.1158671857500027,10.0,2.41890616766047
Ba2YbPaO6,mp-1205639,3.8905000000000003,6.4523,2.5618,-3.6711426617500025,10.0,4.06590616766047
Ba2YbUO6,mp-1205759,2.1684,4.6821,2.5137,-3.6184453082500028,10.0,2.3438061676604702
Ba2Zn(BO3)2,mp-559138,3.3327999999999998,4.1559,0.8231,-2.90650200871212,10.0,3.50820616766047
Ba2Zn2TeP2O11,mp-1195039,4.1025,5.441,1.3385,-2.6394569026917996,10.0,4.27790616766047
Ba2Zn7F18,mp-541827,4.0504999999999995,2.7975,-1.253,-2.9592661399999995,10.0,4.22590616766047
Ba2ZnAs2,mp-1078636,0.6404000000000001,3.1474,2.507,-0.9458156100000004,24.978091473333336,0.8672116248704357
Ba2ZnGe2O7,mp-1190949,3.1063,3.8717,0.7654,-2.580144032916666,10.0,3.28170616766047
Ba2ZnGe2S6O,mp-17244,2.1081000000000003,3.5588,1.4507,-1.5772566754166657,9.132415360000001,2.275362159539458
Ba2ZnMoO6,mp-1206097,2.3851999999999998,4.7146,2.3294,-2.540304109,40.59876640000003,2.6252166643690855
Ba2ZnO3,mp-17911,2.6704,4.2791,1.6087,-2.534313652916667,10.0,2.84580616766047
Ba2ZnS3,mp-5587,2.0208000000000004,4.0011,1.9803,-1.9122406191666652,14.463531743333334,2.2226616859363535
Ba2ZnSi2O7,mp-558629,4.0027,5.4075,1.4048,-3.146197095,10.0,4.17810616766047
Ba2ZnWO6,mp-548615,3.3679,5.5476,2.1797,-2.6546294450000003,31.635720229976076,3.6019342420367324
Ba2Zr6BCl17,mp-568105,1.0855000000000001,3.5179,2.4324,-2.324833717275641,10.0,1.2609061676604703
Ba2ZrF8,mp-5900,5.9374,4.6043,-1.3331,-4.1606286175000005,10.0,6.11280616766047
Ba2ZrO4,mp-8335,2.9833,4.752,1.7687,-3.4308147428571445,43.57564823000001,3.224759167952186
Ba2ZrSnO6,mp-1228067,3.6894,6.7511,3.0617,-3.1393160845,28.720733379999995,3.920683971934425
Ba3(AlAs2)2,mp-1202519,1.056513108462425,4.133316271002081,3.076803162539656,-0.9504134708333325,10.0,1.2319192761228952
Ba3(AlN2)2,mp-17133,1.5661999999999998,5.4784,3.9122,-1.0336221933333347,25.684066323333326,1.793954986471818
Ba3(AlP2)2,mp-1202948,1.6078999999999999,4.9737,3.3658,-0.9636566503968242,10.0,1.78330616766047
Ba3(AsO4)2,mp-9783,3.9060000000000006,5.0814,1.1754,-2.69028426346154,31.114793023333352,4.139580567507921
Ba3(BN2)2,mp-30905,2.5171,4.1353,1.6182,-1.1773026314814823,18.252048799999997,2.731264239707469
Ba3(BO3)2,mp-755417,4.1693,5.1238,0.9545,-3.1508790084848486,10.0,4.34470616766047
Ba3(GaS3)2,mp-29302,2.6781999999999995,4.5264,1.8482,-1.792433225454546,10.0,2.8536061676604696
Ba3(H6Ir)2,mp-643047,3.1535,3.1898,0.0363,-0.548545262058825,15.5318401034235,3.359438410426804
Ba3(InP2)2,mp-19913,1.1082,4.6807,3.5725,-0.7858189174338632,21.836599606666663,1.3300741638924518
Ba3(NaSb2)2,mp-1228324,0.9388000000000001,4.1085,3.1697,-0.8887802341954019,10.0,1.1142061676604702
Ba3(PO4)2,mp-3857,5.1422,7.0019,1.8597,-3.2943714030219775,17.208958276666664,5.353517368656364
Ba3(PS4)2,mp-554255,2.1538,4.7341,2.5803,-1.5672991626373511,10.0,2.32920616766047
Ba3(SbO3)2,mp-31238,2.9311,5.3209,2.3898,-2.5729393106060585,10.0,3.10650616766047
Ba3(SiAs2)2,mp-11692,0.8265000000000002,3.4771,2.6506,-0.8022187861111097,22.929468353333334,1.0502452811724068
Ba3(SnAs2)2,mp-17470,0.7525,3.8121,3.0596,-0.8162519216666672,10.0,0.9279061676604702
Ba3(SnP2)2,mp-601867,0.8645999999999998,4.4223,3.5577,-0.7639145642857146,10.0,1.04000616766047
Ba3(TaS4)2,mp-29354,0.7451999999999996,3.7937,3.0485,-1.84273351548717,10.0,0.9206061676604699
Ba3Al2B10H4O23,mp-1201953,4.9577,4.9711,0.0134,-2.846680474087302,10.0,5.13310616766047
Ba3Al2F12,mp-3361,7.8473999999999995,7.1525,-0.6949,-4.072232442794117,10.0,8.02280616766047
Ba3Al3As5,mp-1203016,1.6560999999999995,4.5836,2.9275,-0.8824988523484849,10.0,1.8315061676604696
Ba3Al3P5,mp-1196964,1.4661,4.9059,3.4398,-0.9240449513528137,10.0,1.64150616766047
Ba3AlAs3,mp-1192376,0.9321000000000002,3.4405,2.5084,-1.04244424357143,10.0,1.1075061676604703
Ba3AlHO4,mp-707218,4.0379000000000005,5.4724,1.4345,-2.7406089543055554,10.0,4.213306167660471
Ba3AlP3,mp-1192373,0.679498501056627,3.7244500117276655,3.0449515106710385,-1.010714270204082,23.874890203333333,0.904724261279775
Ba3As14,mp-524,1.1763,3.9066,2.7303,-0.44724163764706093,18.117439219999998,1.3901152765849867
Ba3B6H2O13,mp-1199009,5.0891,6.2708,1.1817,-2.8824488884375,10.0,5.26450616766047
Ba3B6O11F2,mp-1195844,5.252710526336427,6.43500977537627,1.182299249039842,-3.207352254545454,10.0,5.4281166939968974
Ba3BAsO3,mp-9793,1.5232999999999999,3.8927,2.3694,-2.5330216927083335,16.432546046666662,1.7322637021480087
Ba3BPO3,mp-9712,1.4667000000000003,4.0479,2.5812,-2.495422235476191,17.3293615,1.6783634777180285
Ba3Bi2(PO4)4,mp-555231,3.7865,5.6802,1.8937,-2.890821084742856,10.0,3.9619061676604703
Ba3Bi2TeO9,mp-556407,2.0740000000000003,5.8246,3.7506,-2.334691380444445,10.0,2.2494061676604704
Ba3Bi6PbSe13,mp-669415,0.8085,3.8697,3.0612,-1.127531703933424,10.0,0.9839061676604702
Ba3BiN,mp-567666,0.6473,3.5742,2.9269,-0.8488473629999987,40.98188375667749,0.8875140606982688
Ba3Ca2(SiN3)2,mp-1019520,1.5649000000000002,5.3334,3.7685,-1.1658191938461537,10.0,1.7403061676604703
Ba3Ca3(MoN4)2,mp-1228693,2.2313,4.8208,2.5895,-1.110501928125001,10.0,2.40670616766047
Ba3CaNb2O9,mp-1214569,2.646343132441039,4.6983179296612505,2.0519747972202116,-3.303183195000001,177.53280300666674,2.9026464542665633
Ba3CaSb2O9,mp-554817,3.1711000000000005,5.8642,2.6931,-2.7622951013333346,10.0,3.3465061676604706
Ba3CaTa2O9,mp-1228141,3.2034966092898283,5.370868817313219,2.1673722080233904,-3.4530179606444458,56.563667820000035,3.449473020879438
Ba3Co(CN)3,mp-861914,0.7976999999999999,3.8261,3.0284,-0.6938655350000005,10.0,0.9731061676604701
Ba3Co3Te(PO7)2,mp-1228226,2.7847999999999997,5.1537,2.3689,-2.499213797432712,10.0,2.96020616766047
Ba3Cr2O8,mp-1281162,1.1478000000000002,3.3618,2.214,-2.6295978453846156,10.0,1.3232061676604703
Ba3Dy(BO3)3,mp-1214848,3.8533,5.7353,1.882,-3.3007018226562495,10.0,4.02870616766047
Ba3Dy2(PS4)4,mp-560798,2.3736000000000006,4.8226,2.449,-1.4917140576761891,10.0,2.5490061676604707
Ba3Dy2MoO9,mp-1228336,1.3959000000000006,4.0787,2.6828,-3.177327449555555,10.0,1.5713061676604707
Ba3Dy2WO9,mp-1228348,2.2084,4.8338,2.6254,-3.264355978222221,10.0,2.3838061676604703
Ba3Er(BO3)3,mp-1214885,3.8598999999999997,5.7048,1.8449,-3.3089985046354164,10.0,4.03530616766047
Ba3Er2(PS4)4,mp-560534,2.3777000000000004,4.8539,2.4762,-1.4864492951428554,10.0,2.5531061676604705
Ba3Er2MoO9,mp-1228244,2.063,4.1852,2.1222,-3.2257649849999996,10.0,2.2384061676604703
Ba3Fe2TeO9,mp-1228445,1.7012999999999998,5.0012,3.2999,-2.345328889111111,10.0,1.87670616766047
Ba3Fe2WO9,mp-1228376,1.5158999999999998,4.292,2.7761,-2.522751010666667,10.0,1.69130616766047
Ba3Fe4P8PbO28,mp-1228512,4.0495,5.9359,1.8864,-2.7134836599350645,10.0,4.22490616766047
Ba3Ga2B10H4O23,mp-1229265,4.7953,4.5072,-0.2881,-2.707842681230158,10.0,4.97070616766047
Ba3Ga3P5,mp-1196108,1.5512000000000006,4.799,3.2478,-0.7694224690043256,10.0,1.7266061676604707
Ba3Ga4O9,mp-771132,2.9232,3.4287,0.5055,-2.684727575937501,10.0,3.09860616766047
Ba3GaAs3,mp-1195592,0.7389999999999999,3.0513,2.3123,-1.0003433712500005,10.0,0.9144061676604701
Ba3GaP3,mp-541715,0.601,3.3393,2.7383,-0.9467945273469403,10.0,0.7764061676604702
Ba3GaS4Cl,mp-1198976,3.6078,5.4927,1.8849,-2.130719871388879,10.0,3.7832061676604702
Ba3Gd2(PS4)4,mp-684036,1.4528000000000003,3.8793,2.4265,-1.4932883704428566,10.0,1.6282061676604704
Ba3Ge2(B3O8)2,mp-1194165,4.1759,5.973,1.7971,-2.892586929814815,10.0,4.3513061676604705
Ba3GeO5,mp-778602,2.9101999999999997,4.9727,2.0625,-2.85352409027778,20.31189521,3.12912728564045
Ba3GeS5,mp-1200759,2.0633016194329183,4.568981484991699,2.505679865558781,-1.8619991880555569,10.0,2.2387077870933885
Ba3Hf2O7,mp-754128,3.5641,5.622,2.0579,-3.6430178729166687,31.699531783333327,3.798188790276697
Ba3HfTa4O15,mp-1228378,2.4646999999999997,4.4478,1.9831,-3.5270832964927528,10.0,2.64010616766047
Ba3Ho(BO3)3,mp-14384,3.8238000000000003,5.6938,1.87,-3.3052863298437494,10.0,3.9992061676604704
Ba3Ho2(PS4)4,mp-559171,2.3798999999999997,4.8302,2.4503,-1.488485160542856,10.0,2.55530616766047
Ba3Ho2MoO9,mp-1228250,2.1402,4.1908,2.0506,-3.2112792446666663,10.0,2.3156061676604702
Ba3In(BO3)3,mp-866313,3.4971999999999994,5.4289,1.9317,-2.9718850771354175,10.0,3.6726061676604695
Ba3In2(HO)12,mp-740719,3.2603,2.9452,-0.3151,-1.8209165031321837,10.0,3.43570616766047
Ba3In2(PO4)4,mp-1200796,3.7254,5.6078,1.8824,-2.92877177267619,10.0,3.90080616766047
Ba3In2F12,mp-28274,4.519,4.0797,-0.4393,-3.5691101193137253,10.0,4.69440616766047
Ba3In2MoO9,mp-1228643,1.8273043989332094,5.505302689163161,3.6779982902299513,-2.520288537888889,10.0,2.0027105665936795
Ba3In2O6,mp-20352,0.8525,3.7269,2.8744,-2.5018973948484855,10.0,1.0279061676604702
Ba3In2WO9,mp-1228476,2.6734,6.2126,3.5392,-2.609218550555555,10.0,2.84880616766047
Ba3InAs3,mp-620346,0.5167000000000002,3.2818,2.7651,-0.9727541548809506,10.0,0.6921061676604704
Ba3Ir(CN)3,mp-1106080,0.6643000000000003,3.8734,3.2091,-0.7220327209999994,14.43089948666667,0.8660276592276492
Ba3La2C5O15F2,mp-581361,3.9044,6.2634,2.359,-2.888649400555556,10.0,4.07980616766047
Ba3Lu(BO3)3,mp-14386,3.8583,5.7641,1.9058,-3.3210013442187503,10.0,4.03370616766047
Ba3Lu2MoO9,mp-1228133,1.8999899082458729,4.181139003728662,2.281149095482789,-3.2596153918888886,10.0,2.075396075906343
Ba3Lu4O9,mp-542832,3.1749,4.8837,1.7088,-3.648600351354167,10.0,3.35030616766047
Ba3MgNb2O9,mp-6474,2.6479999999999997,4.9487,2.3007,-3.2660475760000005,10.0,2.82340616766047
Ba3MgSb2O9,mp-16978,2.6494,5.9786,3.3292,-2.6975314176666676,10.0,2.82480616766047
Ba3MgTa2O9,mp-6325,3.2733,5.7055,2.4322,-3.413043947644446,32.06092207775539,3.507693621625771
Ba3MgTaNbO9,mp-1228058,2.8443,5.2126,2.3683,-3.33970034848889,38.01858346178101,3.0828836394932533
Ba3Mn2O8,mp-19188,1.6908999999999998,3.2272,1.5363,-2.427450099297083,10.0,1.86630616766047
Ba3MnNb2O9,mp-20921,1.7737999999999996,4.7105,2.9367,-3.127465983862069,10.0,1.9492061676604697
Ba3MnSb2O9,mp-17341,1.5103,5.5468,4.0365,-2.561670194528736,10.0,1.68570616766047
Ba3Mo2(P2O9)2,mp-554339,2.384,3.8596,1.4756,-2.850849555502646,10.0,2.55940616766047
Ba3MoN4,mp-8863,1.8505000000000003,3.991,2.1405,-1.0218571618750012,15.333421353333334,2.0557241892417837
Ba3Na2Cr4F20,mp-558077,3.8051000000000004,2.7671,-1.038,-3.4433199557847796,10.0,3.9805061676604705
Ba3NaBiO6,mp-556316,1.7096000000000002,3.5363,1.8267,-2.4359613510344826,16.537980246666674,1.9188962898448692
Ba3NaGd3(Si3O10)2,mp-1194728,3.3773,4.6434,1.2661,-3.479348232314525,10.0,3.55270616766047
Ba3NaNbO6,mp-8960,3.0767999999999995,4.5923,1.5155,-2.9767851755799373,10.0,3.2522061676604697
Ba3NaNd3(Si3O10)2,mp-559502,4.5793,5.8076,1.2283,-3.4686795270872506,10.0,4.75470616766047
Ba3NaRuO6,mp-9745,0.5312000000000001,3.2349,2.7037,-2.445419504216302,10.0,0.7066061676604704
Ba3NaSbO6,mp-1190024,2.8068,5.1059,2.2991,-2.6488614005799374,14.975979956666668,3.010689800013155
Ba3NaSm3(Si3O10)2,mp-1195058,4.63,5.8597,1.2297,-3.4812814080721006,10.0,4.80540616766047
Ba3NaTaO6,mp-8961,3.4044,5.0081,1.6037,-3.078000449882968,21.112077163333343,3.6249269149018923
Ba3NaY3(Si3O10)2,mp-1019523,4.7067,5.9977,1.291,-3.4893001130721015,10.0,4.88210616766047
Ba3Nb2CdO9,mp-1214502,2.834881573178878,4.744653343970015,1.909771770791137,-3.0194090243333345,184.89662427666667,3.091377207563116
Ba3Nb2NiO9,mp-1214516,2.681378449468352,5.081430611671461,2.4000521622031092,-3.0124244558333344,43.26360044330564,2.9226957225845154
Ba3Nb2O8,mp-542201,4.499700000000001,4.8318,0.3321,-3.2599856230769246,10.0,4.675106167660471
Ba3Nb2ZnO9,mp-7249,2.7269,4.7979,2.071,-3.0713094083333337,10.0,2.9023061676604702
Ba3Nb6(Si2O13)2,mp-6101,2.281,3.2256,0.9446,-3.2434773441025673,10.0,2.4564061676604703
Ba3NbAs3O,mp-18177,1.0685,2.9596,1.8911,-1.5137468131249996,10.0,1.2439061676604701
Ba3NbGa3(SiO7)2,mp-12881,3.3008,4.4614,1.1606,-3.0256109040217387,13.611193656656821,3.4989501529174243
Ba3P14,mp-1195,1.8931025142082154,5.0665022052780655,3.17339969106985,-0.5060804673529404,10.0,2.0685086818686855
Ba3PuO6,mp-1205571,1.2919999999999998,5.3469,4.0549,-2.996677969874999,10.0,1.46740616766047
Ba3Rh(CN)3,mp-1105268,0.6265999999999998,3.7681,3.1415,-0.6853477005000002,14.868270239999996,0.8300751218304376
Ba3Sb2S7,mp-1195624,1.9628999999999999,4.366,2.4031,-1.516091671041666,10.0,2.13830616766047
Ba3Sb2Se7,mp-1194583,0.9183445772856098,3.053272833836023,2.1349282565504133,-1.4453427328255206,10.0,1.09375074494608
Ba3SbI3,mp-1214632,1.6541,3.3651,1.711,-1.7522843971428566,10.0,1.82950616766047
Ba3SbN,mp-12814,0.6988000000000003,3.8149,3.1161,-0.8872129459999997,42.35459155000574,0.9396920107272289
Ba3Sc(BO3)3,mp-14972,3.4741999999999997,5.6427,2.1685,-3.2823068269270834,10.0,3.64960616766047
Ba3ScCO3F7,mp-560519,4.9154,4.8688,-0.0466,-3.715492950666667,10.0,5.09080616766047
Ba3Si2(B3O8)2,mp-1019526,5.4031,7.3214,1.9183,-3.1519017657407407,10.0,5.57850616766047
Ba3SiS5,mp-27805,2.8127,5.4094,2.5967,-2.0042695636111088,10.0,2.98810616766047
Ba3SmInS6,mp-1191360,2.2597,4.8616,2.6019,-2.0501820451515145,10.0,2.43510616766047
Ba3Sn2O7,mp-770846,1.6702999999999997,4.9971,3.3268,-2.668888976666666,10.0,1.8457061676604698
Ba3Sn2O7,mp-2205007,2.4833,5.6883,3.205,-2.518166966770837,10.0,2.65870616766047
Ba3Sn2S7,mp-556291,2.1916999999999995,4.4091,2.2174,-1.5835979706249983,10.0,2.3671061676604697
Ba3Sr2Re3ClO15,mp-1214717,2.5002000000000004,3.5121,1.0119,-2.7683983678125,10.0,2.6756061676604705
Ba3Sr9Al4(O4F)4,mp-1228149,4.292520296624943,6.855924121764118,2.5634038251391744,-3.420721226388889,10.0,4.467926464285413
Ba3SrEr2(MoO6)2,mp-1228234,0.9889000000000001,4.5015,3.5126,-3.0871675334999997,10.0,1.1643061676604702
Ba3SrMg2(TeO6)2,mp-1228054,2.9505999999999997,6.2261,3.2755,-2.6759663396666653,10.0,3.12600616766047
Ba3SrNb2O9,mp-540949,3.4290000000000003,4.7716,1.3426,-3.2635678793333343,10.0,3.6044061676604704
Ba3SrSb2O9,mp-555078,3.1456,5.4707,2.3251,-2.7240190936666675,10.0,3.32100616766047
Ba3SrTa2O9,mp-540950,4.029299999999999,5.4102,1.3809,-3.4044608436444452,10.0,4.204706167660469
Ba3Ta2CdO9,mp-554669,3.4868,5.5087,2.0219,-3.166950008644446,59.983505503333326,3.733640479918292
Ba3Ta2CoO9,mp-1214485,2.2305889204572553,4.925871413681159,2.695282493223904,-3.1641122439777805,32.95716326844527,2.465709670415561
Ba3Ta2MnO9,mp-1214505,2.349368805830387,5.379552997622855,3.030184191792468,-3.2734627158398477,41.226637379590066,2.5897070521452514
Ba3Ta2NiO9,mp-32310,3.3695999999999997,5.8823,2.5127,-3.1572395726444444,29.729291184512164,3.601896559788377
Ba3Ta2Se9,mp-1195068,1.2458,3.5804,2.3346,-1.5764115959471725,10.0,1.4212061676604701
Ba3Ta2ZnO9,mp-1214475,3.3501410515625754,5.5574887562045845,2.207347704642009,-3.216124539311112,41.942117829999994,3.590834014468228
Ba3Ta4Ti4O21,mp-1228489,2.1932,4.1691,1.9759,-3.491660836802084,10.0,2.36860616766047
Ba3Ta4TiO15,mp-1228225,2.3532944324425347,4.44175812018522,2.0884636877426854,-3.4604720785942034,10.0,2.528700600103005
Ba3Ta6(Si2O13)2,mp-6169,3.0288000000000004,4.2313,1.2025,-3.4314123154871803,10.0,3.2042061676604705
Ba3Ta6Fe2O21,mp-1228561,2.2005999999999997,3.933,1.7324,-3.1754527135625015,10.0,2.37600616766047
Ba3TaAs3O,mp-18090,1.0819,3.0301,1.9482,-1.538329979666666,10.0,1.2573061676604702
Ba3TaFe3(SiO7)2,mp-1190340,2.5099,3.8886,1.3787,-2.862215714666666,10.0,2.68530616766047
Ba3Tb(BO2)9,mp-1214548,5.1728,5.5934,0.4206,-3.1311232185215054,10.0,5.34820616766047
Ba3Tb2(PS4)4,mp-554264,2.3711,4.807,2.4359,-1.49501083377619,10.0,2.5465061676604703
Ba3Tb2WO9,mp-1228418,2.3808,4.8305,2.4497,-3.2597099612222213,10.0,2.55620616766047
Ba3Te2O9,mp-17009,2.3815999999999997,5.1323,2.7507,-2.3881671898809542,10.0,2.55700616766047
Ba3Te4O11,mp-28102,3.2308999999999997,5.3015,2.0706,-2.2355064967592586,10.0,3.40630616766047
Ba3ThSe7,mp-1095255,0.923,3.0479,2.1249,-1.9382507033096636,10.0,1.0984061676604702
Ba3Tm(BO2)9,mp-1214609,5.2676,5.7301,0.4625,-3.13842977717742,10.0,5.44300616766047
Ba3Tm(BO3)3,mp-14385,3.8436000000000003,5.7362,1.8926,-3.315729301302055,10.0,4.0190061676604705
Ba3Tm4O9,mp-14322,3.2767,4.8462,1.5695,-3.6254550540625017,10.0,3.45210616766047
Ba3Tm4O9,mp-2017426,3.7874000000000008,5.1694,1.382,-3.544652072734376,10.0,3.962806167660471
Ba3UAgS6,mp-1190457,0.6431,4.2763,3.6332,-1.9035401710606046,10.0,0.8185061676604702
Ba3UFe2O9,mp-1228523,0.7951999999999995,5.3386,4.5434,-2.8880441909999983,10.0,0.9706061676604697
Ba3UIn2O9,mp-1228397,1.5562,5.2522,3.696,-2.9705912688888882,10.0,1.7316061676604702
Ba3V2O8,mp-19365,3.7465,4.4322,0.6857,-3.018909883076909,10.0,3.9219061676604703
Ba3V4(PO4)6,mp-1228744,2.0378999999999996,4.3164,2.2785,-2.928511188455598,10.0,2.2133061676604697
Ba3V4O13,mp-505392,2.9455999999999998,2.4955,-0.4501,-2.8231374335,10.0,3.12100616766047
Ba3V4PbO14,mp-561403,3.0209,3.4094,0.3885,-2.7342561477272724,10.0,3.1963061676604703
Ba3WN4,mp-14743,1.9649999999999999,3.9562,1.9912,-1.0845059726562507,14.977095116666668,2.168894062139744
Ba3WO6,mp-1228775,3.1513999999999998,4.7123,1.5609,-2.8651739709999995,10.0,3.32680616766047
Ba3Y(BO3)3,mp-6310,3.8152999999999997,5.7025,1.8872,-3.292742405572916,10.0,3.99070616766047
Ba3Y2(B2O5)3,mp-1019527,4.525,5.1283,0.6033,-3.2901023631730766,10.0,4.7004061676604705
Ba3Y2MoO9,mp-1228052,1.569,4.1415,2.5725,-3.159680050000001,10.0,1.74440616766047
Ba3Y2WO9,mp-1228087,2.4074999999999998,5.0695,2.662,-3.2466517549999994,10.0,2.58290616766047
Ba3Zn3Te(PO7)2,mp-1190416,2.8908,4.5808,1.69,-2.6296831402587992,10.0,3.06620616766047
Ba3Zn5In2O11,mp-560544,1.6191,3.8908,2.2717,-2.1828185068253965,10.0,1.79450616766047
Ba3Zn6Si4TeO20,mp-543034,2.6456000000000004,4.6694,2.0238,-2.6270777434313732,10.0,2.8210061676604705
Ba3ZnB5PO14,mp-1019525,4.8405000000000005,5.9096,1.0691,-3.0172891002281736,9.59666669,5.01230323887031
Ba3ZnSb2O9,mp-1214487,1.9684999999999997,5.0535,3.085,-2.491926767000001,10.0,2.14390616766047
Ba3Zr2O7,mp-755895,3.0246000000000004,4.8752,1.8506,-3.5195134820833345,47.090075230000004,3.267527395220048
Ba3Zr2S7,mp-8570,0.8273999999999999,3.3141,2.4867,-2.149402541875,10.0,1.00280616766047
Ba3Zr6BeCl18,mp-569563,1.0267999999999997,3.9797,2.9529,-2.28692473,10.0,1.2022061676604698
Ba4(PtO3)3,mp-757840,1.5953000000000004,4.9073,3.312,-2.075194557812495,10.0,1.7707061676604705
Ba4AgAuO6,mp-556896,1.8623000000000003,3.8692,2.0069,-2.1967615268055556,10.0,2.0377061676604704
Ba4Al2O7,mp-560978,3.5745,5.4539,1.8794,-3.1865793357692302,10.0,3.74990616766047
Ba4As2O,mp-8300,0.6642000000000001,2.9257,2.2615,-1.5774581914285675,100.90852878708775,0.9168366512882208
Ba4Bi2O,mp-1228030,0.5712999999999999,3.3094,2.7381,-1.5185464621428575,30.073732243333325,0.8039268190696925
Ba4Bi3F17,mp-38357,4.9991,5.3537,0.3546,-3.503158435208329,10.0,5.1745061676604704
Ba4CaV4Cu2F28,mp-1355181,0.9638,1.0064,0.0426,-3.352662564358974,10.0,1.1392061676604701
Ba4CeMn3O12,mp-561553,1.9704000000000002,4.5705,2.6001,-2.776246725689655,10.0,2.1458061676604703
Ba4Co(ReO6)2,mp-1106249,1.536,4.0031,2.4671,-2.6279541386842116,10.0,1.7114061676604702
Ba4Ga2O7,mp-30198,3.2427,4.3754,1.1327,-2.7633117656410255,10.0,3.4181061676604703
Ba4GeAs4,mp-14002,0.8233999999999999,3.0343,2.2109,-0.9700582608333339,10.0,0.9988061676604701
Ba4GeP4,mp-14215,1.0143999999999997,3.7453,2.7309,-0.9172534112301578,10.0,1.1898061676604699
