Formula,MP_ID,Eg_bulk_eV,CBM_bulk_eV,VBM_bulk_eV,Formation_Energy_eV,Dielectric_Static,Dielectric_Source,Eg_nano_3nm_eV
Ba2NaReO6,mp-6798,1.8705000000000003,3.6476,1.7771,-2.688152365387931,65.3083,Penn_Model_Calculated,2.1185057178908826
Ba2Nb2TeO10,mp-557108,2.9816000000000003,4.2812,1.2996,-2.8590107516111107,26.3095,Penn_Model_Calculated,3.2101484315752074
Ba2Nb6Te2O21,mp-16998,2.1571,3.416,1.2589,-2.8513737215591406,49.3551,Penn_Model_Calculated,2.4008628511283567
Ba2NbCrO6,mp-31627,1.5823999999999998,4.6102,3.0278,-3.056199825000012,90.8566,Penn_Model_Calculated,1.834096761248247
Ba2NbFeO6,mp-1021504,1.7475,4.2489,2.5014,-2.8955537204999997,62.70667973000004,MP_DFPT_API,1.99496112280007
Ba2NbInO6,mp-20620,3.3501,6.2466,2.8965,-2.959584960666666,21.0478,Penn_Model_Calculated,3.5705029122340637
Ba2NbN3,mp-17024,1.952,4.223,2.271,-1.157705022499999,19.305802753333335,MP_DFPT_API,2.1687278483696932
Ba2NbP2O9F,mp-1228528,2.984722018301668,3.3383151174481203,0.35359309914645237,-3.2340231382857145,26.2566,Penn_Model_Calculated,3.2132048026191993
Ba2NbRhO6,mp-1205833,0.8889,4.6216,3.7327,-2.733223787000001,27.71886528,MP_DFPT_API,1.11910514551103
Ba2Nd2Si4O13,mp-561462,5.046200000000001,7.2309,2.1847,-3.5126079469047617,9.836,Penn_Model_Calculated,5.220176821802956
Ba2NdBiO6,mp-546321,1.6830000000000003,3.7332,2.0502,-2.763932660750001,80.4354,Penn_Model_Calculated,1.9334743255511768
Ba2NdNbO6,mp-6167,2.9872999999999994,4.7292,1.7419,-3.3743605727499997,26.213,Penn_Model_Calculated,3.2157284788855045
Ba2NdPaO6,mp-1205708,3.4662,6.1527,2.6865,-3.643724666749999,19.7273,Penn_Model_Calculated,3.6838765971434926
Ba2NdSbO6,mp-6122,3.7031,6.3867,2.6836,-3.0134353197500006,17.4078,Penn_Model_Calculated,3.9149863801616087
Ba2NdTaO6,mp-1205600,3.4981,5.3755,1.8774,-3.4936144624833325,19.3873,Penn_Model_Calculated,3.715014507716028
Ba2NdUO6,mp-1205576,0.8979999999999997,5.931,5.033,-3.5589359597499994,150.0,Penn_Model_Calculated,1.1534169977268187
Ba2NdWO6,mp-1519207,1.7938000000000005,5.1435,3.3497,-3.052404307750001,70.9253,Penn_Model_Calculated,2.042845271433454
Ba2Ni(PO4)2,mp-19491,0.9375999999999998,3.5504,2.6128,-2.9179544370604398,150.0,Penn_Model_Calculated,1.1930169977268188
Ba2NiMoO6,mp-552567,2.3514,5.1943,2.8429,-2.4492521300000005,23.45017194936358,MP_DFPT_API,2.575975442617211
Ba2NiWO6,mp-504723,3.3428999999999998,6.0275,2.6846,-2.563658962499999,20.385983259962156,MP_DFPT_API,3.5619806689318287
Ba2P2O7,mp-1019530,5.1483,5.648,0.4997,-3.223110419025973,9.489,Penn_Model_Calculated,5.3190896717745675
Ba2P7Br,mp-1105535,1.6528,5.0342,3.3814,-0.8314607517499972,13.664044680000002,MP_DFPT_API,1.8511937600016906
Ba2P7I,mp-1188687,1.7662999999999998,5.3549,3.5886,-0.7554200472499992,13.45382887,MP_DFPT_API,1.9637134753516783
Ba2PCl,mp-27869,1.2602000000000002,3.237,1.9768,-1.8174295736607151,17.003209933854105,MP_DFPT_API,1.4709145830871777
Ba2PbO4,mp-20098,1.2338,3.5613,2.3275,-2.369039861428569,36.20488806667521,MP_DFPT_API,1.4712540693381149
Ba2PdF6,mp-29794,1.7553,1.4567,-0.2986,-3.2924955366666566,7.26626017999995,MP_DFPT_API,1.8984540501289988
Ba2PrBiO6,mp-1214573,1.7599999999999998,3.7948,2.0348,-2.7460314451666674,73.6369,Penn_Model_Calculated,2.0094903543713434
Ba2PrNbO6,mp-10344,2.9791000000000003,4.7201,1.741,-3.354416347166667,26.352,Penn_Model_Calculated,3.2077009818211577
Ba2PrPaO6,mp-1206062,3.4661000000000004,6.1595,2.6934,-3.620435965166667,19.7284,Penn_Model_Calculated,3.6837790200975014
Ba2PrSbO6,mp-6692,3.712,6.3791,2.6671,-2.994456447166667,17.3293,Penn_Model_Calculated,3.9236633021588525
Ba2PrTaO6,mp-1205686,3.4861000000000004,5.3768,1.8907,-3.473158075900001,19.5141,Penn_Model_Calculated,3.703301827410577
Ba2PuZnO6,mp-1207069,0.6585000000000001,5.0287,4.3702,-2.8637118088749984,150.0,Penn_Model_Calculated,0.9139169977268192
Ba2Re6S11,mp-14406,1.3384999999999998,6.0502,4.7117,-1.170297625394733,126.5873,Penn_Model_Calculated,1.5928599804063641
Ba2Sb2O5,mp-765493,2.3822,4.5651,2.1829,-2.489222776388891,9.89488838,MP_DFPT_API,2.5566955169527326
Ba2Sc2O5,mp-755950,2.7100000000000004,4.855,2.145,-3.507443436666667,19.488984036666665,MP_DFPT_API,2.927145213374979
Ba2ScCuO4,mp-1228350,2.0282000000000004,4.4351,2.4069,-2.879962554375,55.6967,Penn_Model_Calculated,2.273940500720975
Ba2ScNbO6,mp-1206644,2.5719,4.9242,2.3523,-3.4769086794999993,63.80738754999993,MP_DFPT_API,2.8195969529253477
Ba2ScO3F,mp-1228342,3.5461,5.4585,1.9124,-3.588207176428573,18.8929,Penn_Model_Calculated,3.761857398094184
Ba2ScPaO6,mp-1206567,3.3981000000000003,6.5106,3.1125,-3.7624299774999996,20.4854,Penn_Model_Calculated,3.617384746563583
Ba2ScTaO6,mp-1205823,3.0173000000000005,5.4728,2.4555,-3.5931783102333332,46.96716096000004,MP_DFPT_API,3.260179753151214
Ba2Si3O8,mp-29222,4.5119,5.603,1.0911,-3.377933791730798,12.0526,Penn_Model_Calculated,4.70190558691389
Ba2Si5N8,mp-9711,2.8815999999999997,8.3622,5.4806,-1.340124068000002,11.997132896666669,MP_DFPT_API,3.0712767434059502
Ba2SiO4,mp-17612,4.6319,6.5034,1.8715,-3.3619768532142857,11.4873,Penn_Model_Calculated,4.818405391606948
Ba2SiS4,mp-5838,3.0050000000000003,5.5162,2.5112,-1.8971593110714267,25.9169,Penn_Model_Calculated,3.233054841240385
Ba2SiSe4,mp-14447,2.2783999999999995,4.1568,1.8784,-1.7248023406249975,19.601927926666665,MP_DFPT_API,2.495798660140437
Ba2SiTe4,mp-14448,1.1029000000000004,4.3989,3.296,-1.302884688809525,150.0,Penn_Model_Calculated,1.3583169977268195
Ba2SmBiO6,mp-1520422,2.4961,4.4577,1.9616,-2.780479544749999,37.1126,Penn_Model_Calculated,2.7341331931929105
Ba2SmGaSe5,mp-1189376,1.7080000000000002,3.4748,1.7668,-1.907945853802083,78.1271,Penn_Model_Calculated,1.958159438123598
Ba2SmMoO6,mp-1095110,0.9085000000000001,4.3506,3.4421,-3.0179772245,150.0,Penn_Model_Calculated,1.1639169977268191
Ba2SmNbO6,mp-1520939,2.9074999999999998,4.7668,1.8593,-3.396624508250001,27.616,Penn_Model_Calculated,3.1375899476035984
Ba2SmPaO6,mp-1205602,3.4592000000000005,6.113,2.6538,-3.6802769514999993,19.8032,Penn_Model_Calculated,3.677043149488792
Ba2SmSbO6,mp-6037,3.6828,6.4483,2.7655,-3.0407220915,17.5892,Penn_Model_Calculated,3.895194258051542
Ba2SmTaO6,mp-1214622,3.3635149345965862,5.3011033951829996,1.937588460586413,-3.518325293233334,20.8882,Penn_Model_Calculated,3.5836066485700337
Ba2SmUO6,mp-1207130,0.8488999999999995,5.8732,5.0243,-3.5953958395,150.0,Penn_Model_Calculated,1.1043169977268186
Ba2SmWO6,mp-1517191,1.7704000000000004,5.1474,3.377,-3.0862287430000004,72.786,Penn_Model_Calculated,2.019754257803578
Ba2SnO4,mp-3359,2.4494000000000002,5.3304,2.881,-2.7252446964285713,19.786233553332522,MP_DFPT_API,2.66720602979449
Ba2SnS3F2,mp-17918,2.3078000000000003,4.1923,1.8845,-2.481164714375,43.2461,Penn_Model_Calculated,2.549109254647394
Ba2SnS4,mp-541832,1.9550999999999994,4.3809,2.4258,-1.7039017599999973,59.8633,Penn_Model_Calculated,2.2019117824322088
Ba2SnSe4,mp-1192595,1.7547000000000001,3.6945,1.9398,-1.633364205625,74.0763,Penn_Model_Calculated,2.004259409712156
Ba2SnSe5,mp-31307,1.0872000000000002,3.1413,2.0541,-1.5117992986523436,150.0,Penn_Model_Calculated,1.3426169977268192
Ba2SrSeO6,mp-1523293,2.3123000000000005,4.9572,2.6449,-2.4957543862343754,43.0818,Penn_Model_Calculated,2.553533656914027
Ba2SrTeO6,mp-13356,3.1401000000000003,5.6885,2.5484,-2.730477315666667,18.292954523333336,MP_DFPT_API,3.3543692666203166
Ba2SrUO6,mp-14552,2.2855000000000003,4.4405,2.155,-3.5092926230000003,44.0745,Penn_Model_Calculated,2.5271818331107503
Ba2SrWO6,mp-18764,3.2504,5.0301,1.7797,-2.968149434,23.148098100000002,MP_DFPT_API,3.474498392745389
Ba2Ta2O7,mp-770239,2.9092000000000002,4.4637,1.5545,-3.4398010086057997,27.5849,Penn_Model_Calculated,3.13925494984748
Ba2Ta6Te2O21,mp-6238,2.8259000000000003,4.3993,1.5734,-3.0739147868494623,29.1753,Penn_Model_Calculated,3.0576490209022023
Ba2TaBiO6,mp-545544,2.5363,6.0819,3.5456,-2.950626889733333,93.3129856033333,MP_DFPT_API,2.788245137447341
Ba2TaCrO6,mp-31630,0.5778000000000008,5.0063,4.4285,-3.1679102164833326,150.0,Penn_Model_Calculated,0.8332169977268199
Ba2TaFeO6,mp-1205671,1.8622999999999998,4.447,2.5847,-3.0062138862333336,46.92091986000003,MP_DFPT_API,2.10516176529823
Ba2TaInO6,mp-1079630,3.9458999999999995,6.9521,3.0062,-3.075058790399999,29.6896978,MP_DFPT_API,4.17815810554283
Ba2TaN3,mp-17400,2.0133,4.3418,2.3285,-1.2520875645555545,18.64243744,MP_DFPT_API,2.228447786112404
Ba2TaTlO6,mp-1205650,2.241,4.9474,2.7064,-2.814804107066668,45.8021,Penn_Model_Calculated,2.483415472110292
Ba2TbBiO6,mp-552191,1.7302,3.9453,2.2151,-2.8265844746666664,76.1605,Penn_Model_Calculated,1.9800761055257774
Ba2TbNbO6,mp-6254,2.9923,4.856,1.8637,-3.4515069166666663,26.1288,Penn_Model_Calculated,3.22062309167757
Ba2TbPaO6,mp-1206245,3.4648999999999996,6.2387,2.7738,-3.7311274436666664,19.7414,Penn_Model_Calculated,3.6826076345564527
Ba2TbSbO6,mp-6265,3.5147999999999997,6.4456,2.9308,-3.084002428666667,19.213,Penn_Model_Calculated,3.73131336688205
Ba2TbTaO6,mp-1207064,3.5127999999999995,5.507,1.9942,-3.5712365213999995,19.2337,Penn_Model_Calculated,3.729361387121827
Ba2TbWO6,mp-1214561,1.6795,5.2142,3.5347,-3.1407082416666663,80.7669,Penn_Model_Calculated,1.9300180691884958
Ba2TeP2O9,mp-560742,3.4372,5.2147,1.7775,-2.8544899032823134,20.0446,Penn_Model_Calculated,3.65556448402664
Ba2ThS6,mp-1189897,1.3091000000000004,4.5651,3.256,-1.9835559516666639,132.2916,Penn_Model_Calculated,1.5637519865247547
Ba2Ti(GeO4)2,mp-6289,3.7129000000000003,4.3196,0.6067,-2.894512731410256,27.294080520000005,MP_DFPT_API,3.9426238220727083
Ba2Ti(SiO4)2,mp-6081,3.7274000000000003,5.1315,1.4041,-3.44362643102564,16.03466894,MP_DFPT_API,3.93506921991251
Ba2TiO4,mp-3397,4.1439,5.1403,0.9964,-3.399091214047619,14.1028,Penn_Model_Calculated,4.344245624991858
Ba2TiS4,mp-17908,2.0967999999999996,4.1164,2.0196,-2.099204554761902,52.1763,Penn_Model_Calculated,2.3415020132317217
Ba2Tl(HO)7,mp-757586,2.4973,2.6605,0.1632,-1.7223339007107847,37.0779,Penn_Model_Calculated,2.7353115757179536
Ba2Tl2O5,mp-18327,0.7601999999999998,3.5999,2.8397,-1.9647487937962964,150.0,Penn_Model_Calculated,1.0156169977268188
Ba2TlF7,mp-1214714,4.2059999999999995,2.5578,-1.6482,-3.376654617833336,13.7187,Penn_Model_Calculated,4.404643709464805
Ba2TmNbO6,mp-12642,2.8577000000000004,4.8463,1.9886,-3.492432531000001,28.5518,Penn_Model_Calculated,3.0888073687815742
Ba2TmPaO6,mp-1206036,3.4494,6.2181,2.7687,-3.7757914300000004,19.9102,Penn_Model_Calculated,3.6674757896986105
Ba2TmTaO6,mp-1206029,3.4065000000000003,5.5125,2.106,-3.6126705557333336,20.3895,Penn_Model_Calculated,3.6255879218708484
Ba2U(AsO5)2,mp-1196334,2.2615,2.9133,0.6518,-2.8116118019166674,44.9936,Penn_Model_Calculated,2.5035791496355997
Ba2U(PO5)2,mp-1192547,2.1977,3.4446,1.2469,-3.3362470979523806,47.585,Penn_Model_Calculated,2.4408167393001765
Ba2U2O7,mp-583034,0.5402000000000005,5.7137,5.1735,-3.681598229999999,150.0,Penn_Model_Calculated,0.7956169977268196
Ba2UCdO6,mp-1079615,1.8464,4.6749,2.8285,-3.1063567009999993,66.998,Penn_Model_Calculated,2.0947367662090692
Ba2UCrO6,mp-1205611,0.9356999999999998,6.3824,5.4467,-3.282478179999999,150.0,Penn_Model_Calculated,1.1911169977268188
Ba2UFeO6,mp-504699,0.5156000000000001,5.9076,5.392,-3.1097674889999993,150.0,Penn_Model_Calculated,0.7710169977268192
Ba2UMnO6,mp-19852,1.0090999999999997,4.9738,3.9647,-3.260499004793104,150.0,Penn_Model_Calculated,1.2645169977268187
Ba2UNiO6,mp-19093,1.6246,5.2596,3.635,-3.0844553799999987,86.2491,Penn_Model_Calculated,1.8757927197538342
Ba2UZnO6,mp-1078725,1.7862999999999998,4.9128,3.1265,-3.1767472289999987,71.5137,Penn_Model_Calculated,2.0354447190167493
Ba2V(SiO4)2,mp-19179,2.6343,4.9444,2.3101,-3.2105166823076923,33.4229,Penn_Model_Calculated,2.8697832086657526
Ba2V2CuF12,mp-1228885,0.7418,1.3969,0.6551,-3.325935912352942,150.0,Penn_Model_Calculated,0.9972169977268192
Ba2V2FeHO9,mp-1192499,2.2955,2.9468,0.6513,-2.5654220530833336,43.7,Penn_Model_Calculated,2.5370151486976384
Ba2V2O7,mp-19474,3.4599,3.3731,-0.0868,-2.9225400338636076,19.7956,Penn_Model_Calculated,3.6777265298512347
Ba2V3BiO11,mp-559941,3.0455,3.6915,0.646,-2.653477465588236,25.2586,Penn_Model_Calculated,3.27269276926704
Ba2V3HO9,mp-1192628,0.7389000000000001,3.3011,2.5622,-2.7172280910833346,150.0,Penn_Model_Calculated,0.9943169977268193
Ba2V4Cd3O15,mp-558221,2.9385,3.1096,0.1711,-2.403979876770833,27.0574,Penn_Model_Calculated,3.1679490832811403
Ba2VCu2F12,mp-1214695,0.6976040828084954,1.4267023354813302,0.7290982526728348,-3.0355260605882357,150.0,Penn_Model_Calculated,0.9530210805353144
Ba2VN3,mp-17696,1.3876,4.196,2.8084,-1.2168713079166718,21.496166623333334,MP_DFPT_API,1.6088524399399886
Ba2VO4,mp-19096,1.5420000000000003,4.4999,2.9579,-2.930773886071427,95.6267,Penn_Model_Calculated,1.7941674175016562
Ba2VP2O9,mp-554810,2.593,3.8713,1.2783,-3.077986980663265,34.464,Penn_Model_Calculated,2.8292580176263713
Ba2WO5,mp-28403,3.1569000000000003,5.0143,1.8574,-2.8697342221874855,23.5767,Penn_Model_Calculated,3.3816716294100155
Ba2YAg5S6,mp-1104423,1.3642999999999996,4.2612,2.8969,-1.2409462430952363,121.8823,Penn_Model_Calculated,1.6183985591790462
Ba2YBiO6,mp-1523166,1.7584999999999997,4.1018,2.3433,-2.8108761275,73.7609,Penn_Model_Calculated,2.008009925324627
Ba2YC2(O2F)3,mp-8985,5.263999999999999,5.9746,0.7106,-3.1950741396428577,9.1199,Penn_Model_Calculated,5.4311333406313445
Ba2YCoO5,mp-1205054,0.7717999999999998,3.6448,2.873,-2.808661915555556,150.0,Penn_Model_Calculated,1.0272169977268188
Ba2YFeO5,mp-1204162,2.8876000000000004,4.5555,1.6679,-2.9265065249999997,27.9841,Penn_Model_Calculated,3.1180982723478348
Ba2YNbO6,mp-7251,2.8555,4.8722,2.0167,-3.444694518,28.5942,Penn_Model_Calculated,3.086651889935556
Ba2YPaO6,mp-1205895,3.9423999999999997,6.5748,2.6324,-3.7287168050000004,15.4764,Penn_Model_Calculated,4.148140693808255
Ba2YSbO6,mp-6492,3.5454,6.5225,2.9771,-3.075945864,18.9,Penn_Model_Calculated,3.761174443600975
Ba2YTaO6,mp-12385,3.4638999999999998,5.5027,2.0388,-3.5674410347333327,40.466138160000014,MP_DFPT_API,3.703847458423295
Ba2YUO6,mp-1205713,0.8651999999999997,5.9902,5.125,-3.642864564999999,150.0,Penn_Model_Calculated,1.1206169977268188
Ba2YWO6,mp-1520624,1.7928000000000002,5.2914,3.4986,-3.12685046075,71.0034,Penn_Model_Calculated,2.0418585662609425
Ba2YbMoO6,mp-1205934,2.2435,4.2972,2.0537,-3.1158671857500027,45.7024,Penn_Model_Calculated,2.4858746417925137
Ba2YbPaO6,mp-1205639,3.8905000000000003,6.4523,2.5618,-3.6711426617500025,15.8652,Penn_Model_Calculated,4.0975981404219555
Ba2YbUO6,mp-1205759,2.1684,4.6821,2.5137,-3.6184453082500028,48.8524,Penn_Model_Calculated,2.4119841188695457
Ba2Zn(BO3)2,mp-559138,3.3327999999999998,4.1559,0.8231,-2.90650200871212,21.2565,Penn_Model_Calculated,3.5536027980344658
Ba2Zn2TeP2O11,mp-1195039,4.1025,5.441,1.3385,-2.6394569026917996,14.3686,Penn_Model_Calculated,4.303970093181685
Ba2Zn7F18,mp-541827,4.0504999999999995,2.7975,-1.253,-2.9592661399999995,14.714,Penn_Model_Calculated,4.25337061257198
Ba2ZnAs2,mp-1078636,0.6404000000000001,3.1474,2.507,-0.9458156100000004,24.978091473333336,MP_DFPT_API,0.8672116248704357
Ba2ZnGe2O7,mp-1190949,3.1063,3.8717,0.7654,-2.580144032916666,24.3182,Penn_Model_Calculated,3.33218031578774
Ba2ZnGe2S6O,mp-17244,2.1081000000000003,3.5588,1.4507,-1.5772566754166657,9.132415360000001,MP_DFPT_API,2.275362159539458
Ba2ZnMoO6,mp-1206097,2.3851999999999998,4.7146,2.3294,-2.540304109,40.59876640000003,MP_DFPT_API,2.6252166643690855
Ba2ZnO3,mp-17911,2.6704,4.2791,1.6087,-2.534313652916667,32.5522,Penn_Model_Calculated,2.90519715819114
Ba2ZnS3,mp-5587,2.0208000000000004,4.0011,1.9803,-1.9122406191666652,14.463531743333334,MP_DFPT_API,2.2226616859363535
Ba2ZnSi2O7,mp-558629,4.0027,5.4075,1.4048,-3.146197095,15.0435,Penn_Model_Calculated,4.20684672158549
Ba2ZnWO6,mp-548615,3.3679,5.5476,2.1797,-2.6546294450000003,31.635720229976076,MP_DFPT_API,3.6019342420367324
Ba2Zr6BCl17,mp-568105,1.0855000000000001,3.5179,2.4324,-2.324833717275641,150.0,Penn_Model_Calculated,1.3409169977268192
Ba2ZrF8,mp-5900,5.9374,4.6043,-1.3331,-4.1606286175000005,7.3825,Penn_Model_Calculated,6.082411651522112
Ba2ZrO4,mp-8335,2.9833,4.752,1.7687,-3.4308147428571445,43.57564823000001,MP_DFPT_API,3.224759167952186
Ba2ZrSnO6,mp-1228067,3.6894,6.7511,3.0617,-3.1393160845,28.720733379999995,MP_DFPT_API,3.920683971934425
Ba3(AlAs2)2,mp-1202519,1.056513108462425,4.133316271002081,3.076803162539656,-0.9504134708333325,150.0,Penn_Model_Calculated,1.311930106189244
Ba3(AlN2)2,mp-17133,1.5661999999999998,5.4784,3.9122,-1.0336221933333347,25.684066323333326,MP_DFPT_API,1.793954986471818
Ba3(AlP2)2,mp-1202948,1.6078999999999999,4.9737,3.3658,-0.9636566503968242,88.0291,Penn_Model_Calculated,1.8592936989792144
Ba3(AsO4)2,mp-9783,3.9060000000000006,5.0814,1.1754,-2.69028426346154,31.114793023333352,MP_DFPT_API,4.139580567507921
Ba3(BN2)2,mp-30905,2.5171,4.1353,1.6182,-1.1773026314814823,18.252048799999997,MP_DFPT_API,2.731264239707469
Ba3(BO3)2,mp-755417,4.1693,5.1238,0.9545,-3.1508790084848486,13.9436,Penn_Model_Calculated,4.368951600494708
Ba3(GaS3)2,mp-29302,2.6781999999999995,4.5264,1.8482,-1.792433225454546,32.3687,Penn_Model_Calculated,2.9128478641529303
Ba3(H6Ir)2,mp-643047,3.1535,3.1898,0.0363,-0.548545262058825,15.5318401034235,MP_DFPT_API,3.359438410426804
Ba3(InP2)2,mp-19913,1.1082,4.6807,3.5725,-0.7858189174338632,21.836599606666663,MP_DFPT_API,1.3300741638924518
Ba3(NaSb2)2,mp-1228324,0.9388000000000001,4.1085,3.1697,-0.8887802341954019,150.0,Penn_Model_Calculated,1.194216997726819
Ba3(PO4)2,mp-3857,5.1422,7.0019,1.8597,-3.2943714030219775,17.208958276666664,MP_DFPT_API,5.353517368656364
Ba3(PS4)2,mp-554255,2.1538,4.7341,2.5803,-1.5672991626373511,49.5034,Penn_Model_Calculated,2.3976148849933705
Ba3(SbO3)2,mp-31238,2.9311,5.3209,2.3898,-2.5729393106060585,27.1891,Penn_Model_Calculated,3.160702550944323
Ba3(SiAs2)2,mp-11692,0.8265000000000002,3.4771,2.6506,-0.8022187861111097,22.929468353333334,MP_DFPT_API,1.0502452811724068
Ba3(SnAs2)2,mp-17470,0.7525,3.8121,3.0596,-0.8162519216666672,150.0,Penn_Model_Calculated,1.007916997726819
Ba3(SnP2)2,mp-601867,0.8645999999999998,4.4223,3.5577,-0.7639145642857146,150.0,Penn_Model_Calculated,1.1200169977268188
Ba3(TaS4)2,mp-29354,0.7451999999999996,3.7937,3.0485,-1.84273351548717,150.0,Penn_Model_Calculated,1.0006169977268187
Ba3Al2B10H4O23,mp-1201953,4.9577,4.9711,0.0134,-2.846680474087302,10.1542,Penn_Model_Calculated,5.134407986822868
Ba3Al2F12,mp-3361,7.8473999999999995,7.1525,-0.6949,-4.072232442794117,4.6537,Penn_Model_Calculated,7.924321881550863
Ba3Al3As5,mp-1203016,1.6560999999999995,4.5836,2.9275,-0.8824988523484849,83.0369,Penn_Model_Calculated,1.9069082263640562
Ba3Al3P5,mp-1196964,1.4661,4.9059,3.4398,-0.9240449513528137,105.678,Penn_Model_Calculated,1.7191200668815014
Ba3AlAs3,mp-1192376,0.9321000000000002,3.4405,2.5084,-1.04244424357143,150.0,Penn_Model_Calculated,1.1875169977268192
Ba3AlHO4,mp-707218,4.0379000000000005,5.4724,1.4345,-2.7406089543055554,14.7998,Penn_Model_Calculated,4.2411083760507715
Ba3AlP3,mp-1192373,0.679498501056627,3.7244500117276655,3.0449515106710385,-1.010714270204082,23.874890203333333,MP_DFPT_API,0.904724261279775
Ba3As14,mp-524,1.1763,3.9066,2.7303,-0.44724163764706093,18.117439219999998,MP_DFPT_API,1.3901152765849867
Ba3B6H2O13,mp-1199009,5.0891,6.2708,1.1817,-2.8824488884375,9.6876,Penn_Model_Calculated,5.261741729839435
Ba3B6O11F2,mp-1195844,5.252710526336427,6.43500977537627,1.182299249039842,-3.207352254545454,9.1548,Penn_Model_Calculated,5.420202209607902
Ba3BAsO3,mp-9793,1.5232999999999999,3.8927,2.3694,-2.5330216927083335,16.432546046666662,MP_DFPT_API,1.7322637021480087
Ba3BPO3,mp-9712,1.4667000000000003,4.0479,2.5812,-2.495422235476191,17.3293615,MP_DFPT_API,1.6783634777180285
Ba3Bi2(PO4)4,mp-555231,3.7865,5.6802,1.8937,-2.890821084742856,16.693,Penn_Model_Calculated,3.996277663345193
Ba3Bi2TeO9,mp-556407,2.0740000000000003,5.8246,3.7506,-2.334691380444445,53.3076,Penn_Model_Calculated,2.3190506935049777
Ba3Bi6PbSe13,mp-669415,0.8085,3.8697,3.0612,-1.127531703933424,150.0,Penn_Model_Calculated,1.063916997726819
Ba3BiN,mp-567666,0.6473,3.5742,2.9269,-0.8488473629999987,40.98188375667749,MP_DFPT_API,0.8875140606982688
Ba3Ca2(SiN3)2,mp-1019520,1.5649000000000002,5.3334,3.7685,-1.1658191938461537,92.8775,Penn_Model_Calculated,1.816802061662445
Ba3Ca3(MoN4)2,mp-1228693,2.2313,4.8208,2.5895,-1.110501928125001,46.1925,Penn_Model_Calculated,2.473873656983327
Ba3CaNb2O9,mp-1214569,2.646343132441039,4.6983179296612505,2.0519747972202116,-3.303183195000001,177.53280300666674,MP_DFPT_API,2.9026464542665633
Ba3CaSb2O9,mp-554817,3.1711000000000005,5.8642,2.6931,-2.7622951013333346,23.375,Penn_Model_Calculated,3.3955578797523307
Ba3CaTa2O9,mp-1228141,3.2034966092898283,5.370868817313219,2.1673722080233904,-3.4530179606444458,56.563667820000035,MP_DFPT_API,3.449473020879438
Ba3Co(CN)3,mp-861914,0.7976999999999999,3.8261,3.0284,-0.6938655350000005,150.0,Penn_Model_Calculated,1.0531169977268189
Ba3Co3Te(PO7)2,mp-1228226,2.7847999999999997,5.1537,2.3689,-2.499213797432712,30.0131,Penn_Model_Calculated,3.01736923299816
Ba3Cr2O8,mp-1281162,1.1478000000000002,3.3618,2.214,-2.6295978453846156,150.0,Penn_Model_Calculated,1.4032169977268192
Ba3Dy(BO3)3,mp-1214848,3.8533,5.7353,1.882,-3.3007018226562495,16.1536,Penn_Model_Calculated,4.0613628406464315
Ba3Dy2(PS4)4,mp-560798,2.3736000000000006,4.8226,2.449,-1.4917140576761891,40.9363,Penn_Model_Calculated,2.613790767903015
Ba3Dy2MoO9,mp-1228336,1.3959000000000006,4.0787,2.6828,-3.177327449555555,116.4713,Penn_Model_Calculated,1.649671798364987
Ba3Dy2WO9,mp-1228348,2.2084,4.8338,2.6254,-3.264355978222221,47.1346,Penn_Model_Calculated,2.451344591894666
Ba3Er(BO3)3,mp-1214885,3.8598999999999997,5.7048,1.8449,-3.3089985046354164,16.1019,Penn_Model_Calculated,4.067792445942304
Ba3Er2(PS4)4,mp-560534,2.3777000000000004,4.8539,2.4762,-1.4864492951428554,40.7987,Penn_Model_Calculated,2.617820140128548
Ba3Er2MoO9,mp-1228244,2.063,4.1852,2.1222,-3.2257649849999996,53.8669,Penn_Model_Calculated,2.308217666295549
Ba3Fe2TeO9,mp-1228445,1.7012999999999998,5.0012,3.2999,-2.345328889111111,78.7357,Penn_Model_Calculated,1.9515442527103566
Ba3Fe2WO9,mp-1228376,1.5158999999999998,4.292,2.7761,-2.522751010666667,98.9132,Penn_Model_Calculated,1.768365277522038
Ba3Fe4P8PbO28,mp-1228512,4.0495,5.9359,1.8864,-2.7134836599350645,14.7208,Penn_Model_Calculated,4.252397525363556
Ba3Ga2B10H4O23,mp-1229265,4.7953,4.5072,-0.2881,-2.707842681230158,10.7848,Penn_Model_Calculated,4.976944361967941
Ba3Ga3P5,mp-1196108,1.5512000000000006,4.799,3.2478,-0.7694224690043256,94.5076,Penn_Model_Calculated,1.8032612638369572
Ba3Ga4O9,mp-771132,2.9232,3.4287,0.5055,-2.684727575937501,27.3309,Penn_Model_Calculated,3.1529661344326514
Ba3GaAs3,mp-1195592,0.7389999999999999,3.0513,2.3123,-1.0003433712500005,150.0,Penn_Model_Calculated,0.994416997726819
Ba3GaP3,mp-541715,0.601,3.3393,2.7383,-0.9467945273469403,150.0,Penn_Model_Calculated,0.8564169977268191
Ba3GaS4Cl,mp-1198976,3.6078,5.4927,1.8849,-2.130719871388879,18.2861,Penn_Model_Calculated,3.822051700157799
Ba3Gd2(PS4)4,mp-684036,1.4528000000000003,3.8793,2.4265,-1.4932883704428566,107.6034,Penn_Model_Calculated,1.705965218668596
